,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
43,RepaymentsOfLongTermDebtAndCapitalSecurities,CF,14110000000.0,30275000000.0,39557000000.0,-32893000000.0,27250000000.0,42132000000.0,56819000000.0,-41747000000.0,16713000000.0,48222000000.0,70685000000.0,44240000000.0,16467000000.0,38111000000.0,53532000000.0,21510000000.0,17000000000.0,36628000000.0,49493000000.0,31050000000.0,22183000000.0,40190000000.0,51382000000.0,30077000000.0,16560000000.0,32022000000.0,51054000000.0,29298000000.0,26049000000.0,47743000000.0,65932000000.0,83079000000.0,31887000000.0,50171000000.0,69636000000.0,76313000000.0,12425000000.0,38384000000.0,51936000000.0,69610000000.0,29057000000.0,42944000000.0,90481000000.0,105055000000.0,14983000000.0,33464000000.0,46041000000.0,54932000000.0,13094000000.0,25991000000.0,37470000000.0,45556000000.0,16171000000.0,32003000000.0,48757000000.0,64880000000.0
44,NetIncomeLoss,EQ,3326000000.0,4795000000.0,4418000000.0,-2646000000.0,5555000000.0,5431000000.0,4262000000.0,-2829000000.0,5383000000.0,4960000000.0,5708000000.0,-2190000000.0,6529000000.0,6496000000.0,-380000000.0,-7573000000.0,5274000000.0,5985000000.0,5572000000.0,21762000000.0,5914000000.0,6290000000.0,6804000000.0,24442000000.0,5520000000.0,6200000000.0,6286000000.0,24733000000.0,6448000000.0,7029000000.0,6732000000.0,24441000000.0,8712000000.0,8316000000.0,8380000000.0,32474000000.0,9179000000.0,9652000000.0,9080000000.0,36431000000.0,2865000000.0,4687000000.0,9443000000.0,29131000000.0,14300000000.0,11948000000.0,11687000000.0,48334000000.0,8282000000.0,8649000000.0,9737000000.0,37676000000.0,12622000000.0,14472000000.0,13151000000.0,49552000000.0
45,DepositsAtFairValue,BS,4808000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,TradingAssets,BS,426128000000.0,7525000000.0,8038000000.0,9837000000.0,10303000000.0,7124000000.0,11614000000.0,12079000000.0,14783000000.0,12774000000.0,13025000000.0,11966000000.0,11886000000.0,9232000000.0,7188000000.0,6366000000.0,6220000000.0,6006000000.0,10962000000.0,9090000000.0,7703000000.0,5168000000.0,4237000000.0,3736000000.0,4834000000.0,4261000000.0,3169000000.0,3185000000.0,2846000000.0,2688000000.0,420418000000.0,381844000000.0,412282000000.0,418799000000.0,419827000000.0,413714000000.0,533402000000.0,523373000000.0,495875000000.0,411103000000.0,548580000000.0,526042000000.0,505822000000.0,503126000000.0,544052000000.0,520588000000.0,515901000000.0,433575000000.0,511528000000.0,465577000000.0,506487000000.0,453799000000.0,578892000000.0,636996000000.0,601993000000.0,540607000000.0
47,WeightedAverageNumberOfDilutedSharesOutstanding,IS,3994700000.0,4005600000.0,3971900000.0,3976900000.0,4014100000.0,3983200000.0,3872200000.0,3920300000.0,3833400000.0,3820500000.0,3813900000.0,3822200000.0,3847000000.0,3814300000.0,3767000000.0,3814900000.0,3823600000.0,3812500000.0,3788700000.0,3797500000.0,3757500000.0,3743600000.0,3725600000.0,3732800000.0,3696900000.0,3666500000.0,3629600000.0,3649800000.0,3630400000.0,3599000000.0,3559600000.0,3576800000.0,3479500000.0,3434700000.0,3394300000.0,3414000000.0,3308200000.0,3259700000.0,3207200000.0,3230400000.0,3100700000.0,3081000000.0,3082800000.0,3087400000.0,3078900000.0,3041900000.0,3005100000.0,3026600000.0,2981000000.0,2966300000.0,2965400000.0,2970000000.0,2972700000.0,2948300000.0,2932100000.0,2943100000.0
48,EffectOfExchangeRateOnCashAndCashEquivalents,CF,-339000000.0,-477000000.0,469000000.0,328000000.0,363000000.0,656000000.0,-17000000.0,-851000000.0,1525000000.0,110000000.0,251000000.0,1160000000.0,-888000000.0,-856000000.0,-68000000.0,272000000.0,-25000000.0,-42000000.0,-677000000.0,-1125000000.0,-76000000.0,47000000.0,-81000000.0,-276000000.0,102000000.0,32000000.0,18000000.0,-135000000.0,79000000.0,100000000.0,96000000.0,96000000.0,3049000000.0,-1492000000.0,-2509000000.0,-2863000000.0,,,,,,,,,,,,,,,,,,,,
49,PrincipalTransactionsRevenue,IS,4548000000.0,2090000000.0,2341000000.0,10894000000.0,4745000000.0,3140000000.0,1370000000.0,10005000000.0,3382000000.0,-427000000.0,2047000000.0,5536000000.0,3761000000.0,3760000000.0,2662000000.0,10141000000.0,3322000000.0,2908000000.0,2966000000.0,10531000000.0,3655000000.0,2834000000.0,2367000000.0,10408000000.0,2679000000.0,2976000000.0,3451000000.0,11566000000.0,3582000000.0,3137000000.0,2721000000.0,11347000000.0,3952000000.0,3782000000.0,2964000000.0,12059000000.0,4076000000.0,3714000000.0,3449000000.0,14018000000.0,2937000000.0,7621000000.0,4142000000.0,18021000000.0,6500000000.0,4076000000.0,3546000000.0,16304000000.0,5105000000.0,4990000000.0,5383000000.0,19912000000.0,7615000000.0,6910000000.0,6210000000.0,24460000000.0
50,InterestExpense,IS,3135000000.0,3032000000.0,3104000000.0,12781000000.0,3542000000.0,3796000000.0,3343000000.0,13604000000.0,3035000000.0,2953000000.0,2653000000.0,11153000000.0,2494000000.0,2441000000.0,2387000000.0,9677000000.0,2126000000.0,2063000000.0,1819000000.0,3645000000.0,1888000000.0,1830000000.0,1815000000.0,3720000000.0,2172000000.0,2466000000.0,2467000000.0,4413000000.0,2978000000.0,3442000000.0,3889000000.0,14275000000.0,4383000000.0,5384000000.0,5932000000.0,22383000000.0,7441000000.0,7205000000.0,6893000000.0,26795000000.0,4722000000.0,2259000000.0,1687000000.0,9960000000.0,1382000000.0,1353000000.0,1400000000.0,5553000000.0,1624000000.0,3518000000.0,8093000000.0,26097000000.0,16293000000.0,19865000000.0,21830000000.0,81321000000.0
51,IntangibleAssetsNetExcludingGoodwillAndMortgageServicingRights,BS,4383000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,AccruedInterestAndAccountsReceivable,BS,53991000000.0,61295000000.0,63224000000.0,70147000000.0,79236000000.0,80292000000.0,72080000000.0,61478000000.0,64833000000.0,67939000000.0,62989000000.0,60933000000.0,74208000000.0,81562000000.0,66269000000.0,65160000000.0,73122000000.0,77096000000.0,75504000000.0,70079000000.0,70006000000.0,69642000000.0,57926000000.0,46605000000.0,57649000000.0,64911000000.0,64333000000.0,52330000000.0,60038000000.0,64038000000.0,61757000000.0,67729000000.0,72659000000.0,75669000000.0,78792000000.0,73200000000.0,72240000000.0,88399000000.0,88988000000.0,72861000000.0,122064000000.0,72260000000.0,76945000000.0,90503000000.0,114754000000.0,125253000000.0,116395000000.0,102570000000.0,152207000000.0,145442000000.0,143905000000.0,125189000000.0,115316000000.0,111561000000.0,127752000000.0,107363000000.0
53,Securities,BS,344376000000.0,312013000000.0,340168000000.0,316336000000.0,334800000000.0,324741000000.0,339349000000.0,364793000000.0,381742000000.0,354595000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PreferredStockShareIssued,BS,2538107.0,2538107.0,780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,CommonStockSharesIssued,BS,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,0.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0,4104933895.0
56,ProvisionForLoanLeaseAndOtherLosses,CF,7010000000.0,3363000000.0,3223000000.0,16639000000.0,1169000000.0,1810000000.0,,,,,1789000000.0,3385000000.0,617000000.0,47000000.0,-543000000.0,225000000.0,850000000.0,692000000.0,757000000.0,3139000000.0,959000000.0,935000000.0,682000000.0,3827000000.0,1824000000.0,1402000000.0,1271000000.0,5361000000.0,1315000000.0,1215000000.0,1452000000.0,5290000000.0,1165000000.0,1210000000.0,948000000.0,4871000000.0,1495000000.0,1149000000.0,1514000000.0,5585000000.0,8285000000.0,10473000000.0,611000000.0,17480000000.0,-4156000000.0,-2285000000.0,-1527000000.0,-9256000000.0,1463000000.0,1101000000.0,1537000000.0,6389000000.0,2275000000.0,2899000000.0,1384000000.0,9320000000.0
57,ProceedsFromSaleOfAvailableForSaleSecurities,CF,20945000000.0,77754000000.0,85796000000.0,118600000000.0,4373000000.0,42994000000.0,60916000000.0,68631000000.0,19971000000.0,55389000000.0,73111000000.0,81957000000.0,20073000000.0,38053000000.0,51074000000.0,73312000000.0,10906000000.0,14976000000.0,21054000000.0,38411000000.0,6909000000.0,22569000000.0,29303000000.0,40444000000.0,11676000000.0,22559000000.0,34971000000.0,48592000000.0,12751000000.0,42972000000.0,57640000000.0,90201000000.0,16697000000.0,25228000000.0,,,,,,,,,,,,,,,,,,,,,,
58,PaymentsOfDividends,CF,253000000.0,745000000.0,1002000000.0,-1486000000.0,246000000.0,1565000000.0,2626000000.0,-3895000000.0,1024000000.0,2493000000.0,3716000000.0,5194000000.0,1242000000.0,2727000000.0,4274000000.0,6056000000.0,1554000000.0,3360000000.0,5078000000.0,6990000000.0,1770000000.0,3734000000.0,5678000000.0,7873000000.0,1946000000.0,4120000000.0,6189000000.0,8476000000.0,2045000000.0,4386000000.0,6478000000.0,8993000000.0,2236000000.0,4716000000.0,6989000000.0,10109000000.0,3033000000.0,6081000000.0,9056000000.0,12343000000.0,3188000000.0,6342000000.0,9551000000.0,12690000000.0,3193000000.0,6314000000.0,9472000000.0,12858000000.0,3430000000.0,6774000000.0,10186000000.0,13562000000.0,3374000000.0,6651000000.0,10037000000.0,13463000000.0
59,NetCashProvidedByUsedInFinancingActivities,CF,285000000.0,-114152000000.0,-17790000000.0,-30617000000.0,67328000000.0,89325000000.0,132365000000.0,-2599000000.0,35352000000.0,4867000000.0,33621000000.0,-32429000000.0,28180000000.0,30108000000.0,51049000000.0,-9985000000.0,40318000000.0,75436000000.0,74061000000.0,4086000000.0,4337000000.0,-113429000000.0,-143513000000.0,-47937000000.0,53584000000.0,74159000000.0,131699000000.0,-3197000000.0,43605000000.0,47911000000.0,36405000000.0,14642000000.0,60589000000.0,13766000000.0,16319000000.0,34158000000.0,69435000000.0,56469000000.0,96006000000.0,32987000000.0,362305000000.0,451436000000.0,470687000000.0,596645000000.0,218911000000.0,180968000000.0,278015000000.0,275993000000.0,132772000000.0,48970000000.0,16087000000.0,-126257000000.0,64557000000.0,14642000000.0,10326000000.0,-25571000000.0
60,NoninterestExpense,IS,16124000000.0,14631000000.0,14398000000.0,61196000000.0,15995000000.0,16842000000.0,15534000000.0,62911000000.0,18345000000.0,14966000000.0,15371000000.0,64729000000.0,15423000000.0,15866000000.0,23626000000.0,70467000000.0,14636000000.0,15431000000.0,15798000000.0,61274000000.0,14883000000.0,14500000000.0,15368000000.0,59014000000.0,13837000000.0,13638000000.0,14463000000.0,55771000000.0,15019000000.0,14506000000.0,14318000000.0,58434000000.0,16080000000.0,15971000000.0,15623000000.0,63394000000.0,16395000000.0,16341000000.0,16422000000.0,65497000000.0,16850000000.0,16942000000.0,16875000000.0,66656000000.0,18725000000.0,17667000000.0,17063000000.0,71343000000.0,19191000000.0,18749000000.0,19178000000.0,76140000000.0,20107000000.0,20822000000.0,21757000000.0,87172000000.0
61,ConsolidatedNoncashLiabilitiesTransferOfFinancialLiabilitiesConsolidationOfVariableInterestEntities,CF,92200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,DeferredIncomeTaxExpenseBenefit,CF,-40000000.0,-567000000.0,-1768000000.0,-968000000.0,-214000000.0,679000000.0,-483000000.0,1693000000.0,-444000000.0,1470000000.0,755000000.0,1130000000.0,1821000000.0,2167000000.0,2640000000.0,,2796000000.0,2467000000.0,1784000000.0,4210000000.0,33000000.0,90000000.0,-530000000.0,1333000000.0,906000000.0,577000000.0,851000000.0,4651000000.0,629000000.0,-161000000.0,-187000000.0,2312000000.0,-175000000.0,-216000000.0,-323000000.0,1721000000.0,233000000.0,-42000000.0,-440000000.0,949000000.0,-1329000000.0,-4846000000.0,-5436000000.0,-3981000000.0,998000000.0,1027000000.0,-1063000000.0,3748000000.0,-730000000.0,-2086000000.0,-3455000000.0,-2738000000.0,-606000000.0,-2238000000.0,-4544000000.0,-4534000000.0
63,OtherNoninterestIncome,IS,412000000.0,585000000.0,468000000.0,2044000000.0,574000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,AccumulatedOtherComprehensiveIncomeLossNetOfTax,BS,761000000.0,2404000000.0,3096000000.0,1001000000.0,712000000.0,1638000000.0,1964000000.0,944000000.0,2645000000.0,2272000000.0,4426000000.0,4102000000.0,3491000000.0,136000000.0,390000000.0,1199000000.0,2276000000.0,3438000000.0,3266000000.0,2189000000.0,2430000000.0,1102000000.0,751000000.0,192000000.0,782000000.0,1618000000.0,1474000000.0,-1175000000.0,-923000000.0,-392000000.0,-309000000.0,-119000000.0,-1063000000.0,-1138000000.0,-2425000000.0,-1507000000.0,-558000000.0,1114000000.0,1800000000.0,1569000000.0,7418000000.0,8789000000.0,8940000000.0,7986000000.0,1041000000.0,2570000000.0,963000000.0,-84000000.0,-9567000000.0,-14369000000.0,-19134000000.0,-17341000000.0,-14418000000.0,-14290000000.0,-17104000000.0,-10443000000.0
65,NetImpairmentLosses,IS,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,FederalFundsSoldAndSecuritiesPurchasedUnderResaleAgreementsAtFairValue,BS,18806000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Goodwill,BS,48359000000.0,48320000000.0,48736000000.0,48854000000.0,48856000000.0,48882000000.0,48180000000.0,48188000000.0,48208000000.0,48131000000.0,48178000000.0,48175000000.0,48067000000.0,48057000000.0,48100000000.0,48081000000.0,48065000000.0,48110000000.0,47970000000.0,47647000000.0,47453000000.0,47476000000.0,47405000000.0,47325000000.0,47310000000.0,47303000000.0,47302000000.0,47288000000.0,47292000000.0,47300000000.0,47309000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
68,FederalFundsPurchasedSecuritiesSoldUnderAgreementsToRepurchaseAndSecuritiesLoaned,BS,295171000000.0,237455000000.0,314161000000.0,276644000000.0,285444000000.0,254124000000.0,238585000000.0,213532000000.0,250483000000.0,261657000000.0,257218000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Liabilities,BS,1971075000000.0,90672000000.0,79869000000.0,79571000000.0,72664000000.0,69044000000.0,67506000000.0,67464000000.0,69230000000.0,56495000000.0,59241000000.0,64435000000.0,59641000000.0,56195000000.0,49888000000.0,50678000000.0,47807000000.0,46750000000.0,48522000000.0,53311000000.0,52002000000.0,50870000000.0,49554000000.0,42688000000.0,39462000000.0,40977000000.0,42971000000.0,39537000000.0,37149000000.0,31325000000.0,2304692000000.0,2277907000000.0,2353584000000.0,2332592000000.0,2356227000000.0,2366017000000.0,2477351000000.0,2464164000000.0,2500313000000.0,2426049000000.0,2878169000000.0,2948649000000.0,2974963000000.0,3106717000000.0,3408622000000.0,3397870000000.0,3467535000000.0,3449440000000.0,3668788000000.0,3555171000000.0,3485866000000.0,3373411000000.0,3441223000000.0,3555724000000.0,3580962000000.0,3547515000000.0
70,TradingSecuritiesPledgedAsCollateral,BS,48428000000.0,44708000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,IncreaseDecreaseInCashCollateralForBorrowedSecurities,CF,-7099000000.0,2620000000.0,7691000000.0,3926000000.0,-4596000000.0,-2095000000.0,7987000000.0,18936000000.0,-6826000000.0,-4267000000.0,-8960000000.0,-23455000000.0,-4985000000.0,-1877000000.0,3410000000.0,-7562000000.0,10559000000.0,2507000000.0,7416000000.0,-1020000000.0,-2057000000.0,-11903000000.0,-4828000000.0,-12165000000.0,4826000000.0,4505000000.0,10475000000.0,-2313000000.0,-4177000000.0,-5845000000.0,5191000000.0,8653000000.0,11047000000.0,3132000000.0,17344000000.0,6861000000.0,11154000000.0,18586000000.0,26162000000.0,27631000000.0,-145000000.0,2777000000.0,2509000000.0,20734000000.0,18951000000.0,25838000000.0,42471000000.0,45635000000.0,18979000000.0,-3379000000.0,-12347000000.0,-20203000000.0,10460000000.0,-21835000000.0,2852000000.0,14902000000.0
72,PaymentsForProceedsFromOtherInvestingActivities,CF,-515000000.0,-1690000000.0,-1259000000.0,114000000.0,132000000.0,-6000000.0,-199000000.0,63000000.0,447000000.0,1342000000.0,1699000000.0,3400000000.0,891000000.0,1823000000.0,2403000000.0,-22000000.0,580000000.0,426000000.0,39000000.0,-32000000.0,-672000000.0,-760000000.0,-1659000000.0,-153000000.0,-162000000.0,576000000.0,1590000000.0,-114000000.0,24000000.0,-550000000.0,-655000000.0,563000000.0,649000000.0,1912000000.0,1987000000.0,4986000000.0,1769000000.0,1663000000.0,4283000000.0,5035000000.0,1123000000.0,2118000000.0,3398000000.0,7341000000.0,653000000.0,3506000000.0,7351000000.0,11044000000.0,3197000000.0,4753000000.0,7503000000.0,11932000000.0,6581000000.0,11419000000.0,12683000000.0,16740000000.0
73,NetIncomeLoss,CF,3326000000.0,4795000000.0,4418000000.0,-2646000000.0,5555000000.0,5431000000.0,4262000000.0,-2829000000.0,5383000000.0,4960000000.0,5708000000.0,-2190000000.0,6529000000.0,6496000000.0,-380000000.0,-7573000000.0,5274000000.0,5985000000.0,5572000000.0,21762000000.0,5914000000.0,6290000000.0,6804000000.0,24442000000.0,5520000000.0,6200000000.0,6286000000.0,24733000000.0,6448000000.0,7029000000.0,6732000000.0,24441000000.0,8712000000.0,8316000000.0,8380000000.0,32474000000.0,9179000000.0,9652000000.0,9080000000.0,36431000000.0,2865000000.0,4687000000.0,9443000000.0,29131000000.0,14300000000.0,11948000000.0,11687000000.0,48334000000.0,8282000000.0,8649000000.0,9737000000.0,37676000000.0,12622000000.0,14472000000.0,13151000000.0,49552000000.0
74,GainLossOnInvestments,CF,-610000000.0,1610000000.0,1712000000.0,2965000000.0,102000000.0,939000000.0,1546000000.0,1593000000.0,536000000.0,1550000000.0,2008000000.0,2110000000.0,509000000.0,633000000.0,659000000.0,667000000.0,30000000.0,42000000.0,48000000.0,77000000.0,52000000.0,96000000.0,129000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,CommonStockHeldInRestrictedStockUnitTrust,BS,-68000000.0,-68000000.0,-68000000.0,-53000000.0,-53000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,AmortizationOfIntangibleAssets,CF,243000000.0,235000000.0,218000000.0,936000000.0,217000000.0,212000000.0,212000000.0,848000000.0,193000000.0,191000000.0,182000000.0,957000000.0,152000000.0,152000000.0,140000000.0,637000000.0,131000000.0,132000000.0,51000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,CF,12000000.0,21000000.0,23000000.0,26000000.0,765000000.0,776000000.0,778000000.0,867000000.0,276000000.0,283000000.0,243000000.0,255000000.0,69000000.0,88000000.0,122000000.0,137000000.0,339000000.0,357000000.0,387000000.0,407000000.0,262000000.0,287000000.0,310000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,AccountsPayableAndOtherLiabilities,BS,154185000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Revenues,IS,27671000000.0,25101000000.0,23824000000.0,19914000000.0,25221000000.0,26779000000.0,23763000000.0,15802000000.0,26712000000.0,22180000000.0,25146000000.0,97031000000.0,25122000000.0,25211000000.0,23117000000.0,96606000000.0,22993000000.0,24454000000.0,24246000000.0,16717000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,TreasuryStockValue,BS,5722000000.0,5683000000.0,7572000000.0,8160000000.0,4968000000.0,8284000000.0,12333000000.0,13155000000.0,11201000000.0,12286000000.0,12177000000.0,12002000000.0,13010000000.0,14071000000.0,14652000000.0,14847000000.0,13729000000.0,15047000000.0,16430000000.0,17856000000.0,18436000000.0,19397000000.0,20541000000.0,21691000000.0,22289000000.0,25070000000.0,27268000000.0,28854000000.0,30424000000.0,33369000000.0,37985000000.0,42595000000.0,45954000000.0,50829000000.0,54980000000.0,60494000000.0,64289000000.0,69428000000.0,76299000000.0,83049000000.0,88386000000.0,88337000000.0,88287000000.0,88184000000.0,92151000000.0,98304000000.0,103498000000.0,105415000000.0,106914000000.0,,,,,,,
81,TechnologyCommunicationsAndEquipmentExpense,IS,1137000000.0,1165000000.0,1184000000.0,4684000000.0,1200000000.0,1217000000.0,1248000000.0,4947000000.0,1271000000.0,1282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,LongTermDebtAtFairValue,BS,46781000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,OtherNoninterestExpense,IS,4441000000.0,2419000000.0,3082000000.0,363000000.0,2943000000.0,4299000000.0,3445000000.0,649000000.0,4832000000.0,2487000000.0,3035000000.0,14032000000.0,2301000000.0,2951000000.0,10000000.0,14000000.0,1933000000.0,2701000000.0,2956000000.0,827000000.0,2191000000.0,1974000000.0,3057000000.0,2611000000.0,1425000000.0,924000000.0,1664000000.0,1643000000.0,1773000000.0,1618000000.0,1355000000.0,28000000.0,1355000000.0,1560000000.0,1398000000.0,30000000.0,1108000000.0,1282000000.0,1234000000.0,5087000000.0,1424000000.0,1283000000.0,1891000000.0,5941000000.0,1536000000.0,1264000000.0,1159000000.0,5469000000.0,1418000000.0,1593000000.0,1613000000.0,6365000000.0,1639000000.0,2586000000.0,2702000000.0,12045000000.0
84,CommonStockSharesAuthorized,BS,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0
85,OtherAssetsAtFairValue,BS,18427000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,EQ,164721000000.0,171120000000.0,173830000000.0,176106000000.0,180598000000.0,182879000000.0,182287000000.0,183573000000.0,189728000000.0,191572000000.0,199693000000.0,204069000000.0,207086000000.0,209239000000.0,206670000000.0,211178000000.0,219655000000.0,227314000000.0,231277000000.0,232065000000.0,235864000000.0,241205000000.0,245728000000.0,247573000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,MergerAndAcquisitionCost,IS,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,IncreaseDecreaseInDeposits,CF,-19927000000.0,-46179000000.0,-20215000000.0,-9637000000.0,56230000000.0,110896000000.0,178063000000.0,203420000000.0,-4354000000.0,-11165000000.0,11683000000.0,67250000000.0,2876000000.0,-6299000000.0,72985000000.0,81476000000.0,-5320000000.0,33419000000.0,52046000000.0,89346000000.0,8967000000.0,-88838000000.0,-96466000000.0,-88678000000.0,51978000000.0,68209000000.0,113365000000.0,97336000000.0,35930000000.0,53122000000.0,51352000000.0,57022000000.0,49429000000.0,10100000000.0,15274000000.0,26728000000.0,26799000000.0,62795000000.0,77147000000.0,101002000000.0,297976000000.0,382784000000.0,452454000000.0,602765000000.0,120501000000.0,138578000000.0,234716000000.0,293764000000.0,99691000000.0,5841000000.0,-44336000000.0,-136895000000.0,33683000000.0,-27782000000.0,-43083000000.0,-32196000000.0
89,PreferredStockParOrStatedValuePerShare,BS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,CashAndCashEquivalentsPeriodIncreaseDecrease,CF,5216000000.0,6600000000.0,-2246000000.0,-6000000.0,-4098000000.0,2899000000.0,29199000000.0,36000000.0,-4219000000.0,-14736000000.0,-6259000000.0,84000000.0,-8199000000.0,-24509000000.0,-23059000000.0,48000000.0,-13450000000.0,-12248000000.0,-14399000000.0,-53000000.0,-5010000000.0,-3736000000.0,-6573000000.0,-137000000.0,-2278000000.0,-780000000.0,900000000.0,39000000.0,-3389000000.0,-2092000000.0,-1879000000.0,1954000000.0,-16492000000.0,-26124000000.0,-12207000000.0,-152511000000.0,,,,,,,,,,,,,,,,,,,,
91,PropertyPlantAndEquipmentNet,BS,11123000000.0,11267000000.0,11316000000.0,13355000000.0,13422000000.0,13679000000.0,13812000000.0,14041000000.0,14213000000.0,14206000000.0,14271000000.0,14519000000.0,14541000000.0,14574000000.0,14876000000.0,14891000000.0,14919000000.0,15216000000.0,15177000000.0,15133000000.0,14963000000.0,15073000000.0,14709000000.0,14362000000.0,14195000000.0,14262000000.0,14208000000.0,14131000000.0,14227000000.0,14206000000.0,14218000000.0,14159000000.0,14382000000.0,14132000000.0,14180000000.0,14934000000.0,24160000000.0,24665000000.0,25117000000.0,25813000000.0,25882000000.0,26301000000.0,26672000000.0,27109000000.0,26926000000.0,26631000000.0,26996000000.0,27070000000.0,26916000000.0,26770000000.0,27199000000.0,27734000000.0,28266000000.0,29493000000.0,29677000000.0,
