,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
42,IncomeTaxExpenseBenefit,IS,375000000.0,303000000.0,276000000.0,1181000000.0,238000000.0,167000000.0,,,,,,,,352000000.0,331000000.0,1205000000.0,415000000.0,452000000.0,423000000.0,1644000000.0,388000000.0,414000000.0,386000000.0,1418000000.0,340000000.0,379000000.0,338000000.0,1133000000.0,232000000.0,381000000.0,320000000.0,3340000000.0,203000000.0,257000000.0,102000000.0,792000000.0,241000000.0,263000000.0,173000000.0,1011000000.0,313000000.0,336000000.0,303000000.0,1347000000.0,374000000.0,355000000.0,65000000.0,1235000000.0,328000000.0,21000000.0,321000000.0,948000000.0,305000000.0,325000000.0,269000000.0,1178000000.0
43,ProceedsFromSaleMaturityAndCollectionsOfInvestments,CF,107000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CommonStockParOrStatedValuePerShare,BS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,CostOfGoodsSold,IS,7606000000.0,8182000000.0,8045000000.0,32655000000.0,7603000000.0,8123000000.0,8667000000.0,32968000000.0,8080000000.0,8351000000.0,8413000000.0,33495000000.0,7671000000.0,7815000000.0,7759000000.0,31346000000.0,7339000000.0,7930000000.0,7659000000.0,31965000000.0,6951000000.0,8102000000.0,7869000000.0,32006000000.0,8092000000.0,9086000000.0,9027000000.0,36616000000.0,8687000000.0,9751000000.0,9481000000.0,39750000000.0,8697000000.0,,,,,,,,,,,,,,,,,,,,,,,
46,AccountsPayableCurrent,BS,2247000000.0,2271000000.0,2352000000.0,1627000000.0,2374000000.0,2219000000.0,2328000000.0,2269000000.0,2384000000.0,2359000000.0,2184000000.0,2038000000.0,2123000000.0,2044000000.0,1928000000.0,1397000000.0,1942000000.0,1956000000.0,2000000000.0,1570000000.0,1945000000.0,2016000000.0,2215000000.0,1974000000.0,2715000000.0,2778000000.0,2840000000.0,1653000000.0,2718000000.0,2554000000.0,2848000000.0,1467000000.0,2715000000.0,2675000000.0,2691000000.0,2402000000.0,3097000000.0,2611000000.0,2904000000.0,1281000000.0,3166000000.0,1453000000.0,1491000000.0,880000000.0,1889000000.0,1608000000.0,1520000000.0,780000000.0,2599000000.0,2309000000.0,2622000000.0,2117000000.0,3271000000.0,3466000000.0,3817000000.0,2312000000.0
47,EffectOfExchangeRateOnCashAndCashEquivalents,CF,-14000000.0,-19000000.0,1000000.0,5000000.0,12000000.0,10000000.0,-9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LiabilitiesCurrent,BS,11572000000.0,11859000000.0,11638000000.0,11157000000.0,12430000000.0,12056000000.0,12144000000.0,12130000000.0,12211000000.0,12268000000.0,12668000000.0,12155000000.0,12625000000.0,12253000000.0,12293000000.0,11120000000.0,11995000000.0,12147000000.0,12133000000.0,11112000000.0,11567000000.0,12624000000.0,12980000000.0,14057000000.0,14912000000.0,15595000000.0,14425000000.0,12542000000.0,13597000000.0,13641000000.0,13084000000.0,12637000000.0,13974000000.0,13881000000.0,15204000000.0,14398000000.0,15403000000.0,15132000000.0,15515000000.0,13972000000.0,15652000000.0,14888000000.0,15201000000.0,13933000000.0,14717000000.0,15242000000.0,15026000000.0,13997000000.0,16047000000.0,16479000000.0,16347000000.0,15887000000.0,16982000000.0,17704000000.0,17193000000.0,16937000000.0
49,OperatingIncomeLoss,IS,982000000.0,1135000000.0,889000000.0,1128000000.0,852000000.0,984000000.0,1041000000.0,1082000000.0,1009000000.0,1200000000.0,1098000000.0,1061000000.0,1119000000.0,1298000000.0,1254000000.0,834000000.0,1432000000.0,1426000000.0,1392000000.0,1342000000.0,1356000000.0,1445000000.0,1354000000.0,1281000000.0,1297000000.0,1566000000.0,1588000000.0,1428000000.0,1149000000.0,1485000000.0,1428000000.0,1859000000.0,1725000000.0,1795000000.0,1963000000.0,1851000000.0,2283000000.0,2008000000.0,2105000000.0,2149000000.0,2122000000.0,2086000000.0,2147000000.0,2289000000.0,2182000000.0,2192000000.0,2294000000.0,9123000000.0,1933000000.0,1963000000.0,2159000000.0,8348000000.0,2037000000.0,2135000000.0,2042000000.0,8507000000.0
50,InterestExpense,IS,88000000.0,86000000.0,85000000.0,345000000.0,85000000.0,84000000.0,89000000.0,354000000.0,96000000.0,96000000.0,97000000.0,383000000.0,92000000.0,88000000.0,84000000.0,350000000.0,86000000.0,85000000.0,82000000.0,340000000.0,93000000.0,104000000.0,104000000.0,443000000.0,164000000.0,166000000.0,162000000.0,663000000.0,155000000.0,160000000.0,162000000.0,651000000.0,155000000.0,165000000.0,177000000.0,668000000.0,171000000.0,163000000.0,162000000.0,653000000.0,148000000.0,149000000.0,145000000.0,591000000.0,140000000.0,142000000.0,141000000.0,569000000.0,135000000.0,141000000.0,145000000.0,623000000.0,202000000.0,223000000.0,237000000.0,916000000.0
51,EarningsPerShareDiluted,IS,1.45,2.22,1.57,2.73,1.5,2.14,2.1,2.09,2.03,2.38,2.21,1.73,2.33,2.64,2.66,1.5,2.87,2.76,2.76,2.82,2.74,2.94,2.77,3.01,2.58,3.32,7.93,3.35,2.61,3.23,3.24,-2.25,4.02,4.05,5.14,4.39,5.99,5.0,5.66,5.29,6.08,5.79,6.05,6.38,6.56,6.52,2.21,22.76,6.44,1.16,6.71,21.66,6.61,6.63,6.73,27.55
52,SalesRevenueServicesNet,IS,2149000000.0,2253000000.0,2410000000.0,9355000000.0,2129000000.0,2434000000.0,2439000000.0,9574000000.0,2145000000.0,2378000000.0,2374000000.0,9365000000.0,2364000000.0,2403000000.0,2488000000.0,9667000000.0,2240000000.0,2326000000.0,2512000000.0,9507000000.0,2258000000.0,2486000000.0,2651000000.0,10250000000.0,2758000000.0,2869000000.0,1489000000.0,6883000000.0,1544000000.0,1857000000.0,1673000000.0,7173000000.0,1873000000.0,,,,,,,,,,,,,,,,,,,,,,,
53,EarningsPerShareBasic,IS,1.46,2.25,1.59,2.76,1.52,2.16,2.12,2.12,2.06,2.41,2.25,1.76,2.37,2.68,2.72,1.53,2.92,2.81,2.81,2.87,2.78,2.98,2.8,3.05,2.61,3.37,8.02,3.39,2.63,3.27,3.27,-2.25,4.05,4.08,5.18,4.43,6.03,5.03,5.7,5.32,6.1,5.81,6.08,6.41,6.58,6.54,2.22,22.85,6.46,1.16,6.73,21.74,6.63,6.65,6.75,27.65
54,NetCashProvidedByUsedInFinancingActivities,CF,-730000000.0,-1720000000.0,-2256000000.0,-3363000000.0,-537000000.0,-1784000000.0,-1063000000.0,-2119000000.0,-373000000.0,-785000000.0,-1259000000.0,-2023000000.0,-762000000.0,-1414000000.0,-2061000000.0,-2706000000.0,-1327000000.0,-1832000000.0,-2657000000.0,-3314000000.0,1175000000.0,-246000000.0,-1472000000.0,4277000000.0,-1054000000.0,-2634000000.0,-2104000000.0,-3457000000.0,-1121000000.0,-2156000000.0,-3205000000.0,-4305000000.0,-1014000000.0,-1911000000.0,-2212000000.0,-4152000000.0,-1187000000.0,-2428000000.0,-3251000000.0,-5328000000.0,-1545000000.0,-2523000000.0,-3288000000.0,-4527000000.0,-1806000000.0,-3042000000.0,-4767000000.0,-7616000000.0,-2880000000.0,-3987000000.0,-6067000000.0,-7070000000.0,-1412000000.0,-945000000.0,-3560000000.0,-7331000000.0
55,OtherAssetsCurrent,BS,706000000.0,409000000.0,413000000.0,502000000.0,489000000.0,519000000.0,606000000.0,625000000.0,611000000.0,581000000.0,552000000.0,1188000000.0,683000000.0,580000000.0,452000000.0,813000000.0,631000000.0,494000000.0,559000000.0,666000000.0,632000000.0,520000000.0,515000000.0,622000000.0,472000000.0,393000000.0,408000000.0,399000000.0,427000000.0,411000000.0,443000000.0,1510000000.0,449000000.0,522000000.0,727000000.0,418000000.0,425000000.0,400000000.0,402000000.0,531000000.0,614000000.0,538000000.0,544000000.0,1150000000.0,941000000.0,774000000.0,763000000.0,688000000.0,706000000.0,613000000.0,600000000.0,533000000.0,461000000.0,481000000.0,449000000.0,632000000.0
56,IncreaseDecreaseInCustomerAdvances,CF,225000000.0,137000000.0,25000000.0,685000000.0,-42000000.0,151000000.0,-342000000.0,502000000.0,-251000000.0,-111000000.0,-3000000.0,57000000.0,-98000000.0,-120000000.0,-157000000.0,-158000000.0,-152000000.0,-160000000.0,-458000000.0,-572000000.0,-242000000.0,-211000000.0,-421000000.0,-32000000.0,-146000000.0,239000000.0,57000000.0,3000000.0,-204000000.0,-316000000.0,-581000000.0,-24000000.0,,,,,,,,,,,,,,,,,,,,,,,,
57,CommonStockValue,BS,369000000.0,360000000.0,358000000.0,346000000.0,345000000.0,333000000.0,321000000.0,321000000.0,322000000.0,322000000.0,321000000.0,321000000.0,318000000.0,319000000.0,318000000.0,319000000.0,315000000.0,315000000.0,314000000.0,314000000.0,313000000.0,309000000.0,306000000.0,303000000.0,303000000.0,301000000.0,291000000.0,289000000.0,288000000.0,286000000.0,285000000.0,284000000.0,284000000.0,283000000.0,283000000.0,281000000.0,281000000.0,281000000.0,281000000.0,,279000000.0,278000000.0,278000000.0,279000000.0,278000000.0,276000000.0,274000000.0,271000000.0,265000000.0,264000000.0,261000000.0,254000000.0,254000000.0,251000000.0,247000000.0,240000000.0
58,AccumulatedOtherComprehensiveIncomeLossNetOfTax,BS,-8608000000.0,-8614000000.0,-8590000000.0,-9010000000.0,-8828000000.0,-8671000000.0,-8567000000.0,-11257000000.0,-11030000000.0,-10864000000.0,-10582000000.0,-13493000000.0,-13282000000.0,-13041000000.0,-12735000000.0,-9601000000.0,-9437000000.0,-9984000000.0,-9864000000.0,-11870000000.0,-11715000000.0,-11456000000.0,-11321000000.0,-11444000000.0,-11254000000.0,-11104000000.0,-10991000000.0,-12102000000.0,-11892000000.0,-11637000000.0,-11360000000.0,-12540000000.0,-14589000000.0,-14395000000.0,-14077000000.0,-14321000000.0,-14094000000.0,-13839000000.0,-13653000000.0,-15554000000.0,-15541000000.0,-15403000000.0,-15259000000.0,-16121000000.0,-16008000000.0,-15837000000.0,-12217000000.0,-11006000000.0,-10979000000.0,-8168000000.0,-8134000000.0,-8023000000.0,-8086000000.0,-8079000000.0,-8146000000.0,-8803000000.0
59,LongTermDebtNoncurrent,BS,5053000000.0,5019000000.0,5019000000.0,5019000000.0,5023000000.0,5031000000.0,6538000000.0,6460000000.0,6472000000.0,6343000000.0,6374000000.0,6158000000.0,6154000000.0,6140000000.0,6156000000.0,6152000000.0,6152000000.0,6169000000.0,6165000000.0,6169000000.0,8404000000.0,7950000000.0,7460000000.0,14305000000.0,14320000000.0,14307000000.0,14304000000.0,14282000000.0,14276000000.0,14283000000.0,14268000000.0,13513000000.0,13473000000.0,13479000000.0,13486000000.0,12604000000.0,12621000000.0,12637000000.0,12652000000.0,11404000000.0,11439000000.0,12174000000.0,11675000000.0,11669000000.0,11657000000.0,11665000000.0,11668000000.0,11670000000.0,11145000000.0,11644000000.0,11480000000.0,15429000000.0,15485000000.0,17262000000.0,17221000000.0,17291000000.0
60,Goodwill,BS,9938000000.0,9797000000.0,9588000000.0,9605000000.0,9609000000.0,9615000000.0,9606000000.0,10148000000.0,10170000000.0,10158000000.0,10183000000.0,10370000000.0,10356000000.0,10352000000.0,10534000000.0,10348000000.0,10370000000.0,10505000000.0,10774000000.0,10862000000.0,10841000000.0,10867000000.0,10832000000.0,13576000000.0,13583000000.0,13621000000.0,10791000000.0,10764000000.0,10773000000.0,10780000000.0,10812000000.0,10807000000.0,10806000000.0,10781000000.0,10788000000.0,10769000000.0,10769000000.0,10775000000.0,10762000000.0,10604000000.0,10565000000.0,10579000000.0,10589000000.0,10806000000.0,10799000000.0,10810000000.0,10815000000.0,10813000000.0,10811000000.0,10794000000.0,10764000000.0,10780000000.0,10776000000.0,10795000000.0,10782000000.0,10799000000.0
61,DeferredTaxAssetsNetNoncurrent,BS,3625000000.0,3614000000.0,3339000000.0,3482000000.0,3412000000.0,3268000000.0,3096000000.0,4388000000.0,4290000000.0,4186000000.0,4073000000.0,4809000000.0,4750000000.0,4681000000.0,4657000000.0,2850000000.0,2782000000.0,3113000000.0,2954000000.0,4013000000.0,4024000000.0,4035000000.0,4096000000.0,4470000000.0,5893000000.0,5830000000.0,5850000000.0,6625000000.0,6489000000.0,6332000000.0,5970000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,Liabilities,BS,32259000000.0,32505000000.0,31633000000.0,31359000000.0,32886000000.0,32430000000.0,33244000000.0,36907000000.0,36767000000.0,36182000000.0,36879000000.0,38618000000.0,39276000000.0,38253000000.0,37630000000.0,31270000000.0,32119000000.0,32931000000.0,32359000000.0,33673000000.0,36232000000.0,36866000000.0,36804000000.0,46031000000.0,46981000000.0,47411000000.0,46309000000.0,46200000000.0,47251000000.0,47362000000.0,46771000000.0,47130000000.0,46745000000.0,44646000000.0,44493000000.0,43427000000.0,45162000000.0,44944000000.0,45338000000.0,44357000000.0,45761000000.0,45817000000.0,45787000000.0,44672000000.0,45104000000.0,45569000000.0,42212000000.0,39914000000.0,41508000000.0,40326000000.0,40064000000.0,43614000000.0,44976000000.0,47738000000.0,47392000000.0,45621000000.0
63,PaymentsForProceedsFromOtherInvestingActivities,CF,4000000.0,28000000.0,11000000.0,-22000000.0,-22000000.0,-236000000.0,-270000000.0,-313000000.0,18000000.0,-8000000.0,33000000.0,-24000000.0,50000000.0,65000000.0,27000000.0,16000000.0,23000000.0,1000000.0,-14000000.0,-20000000.0,-26000000.0,-91000000.0,-89000000.0,-208000000.0,-4000000.0,-59000000.0,-76000000.0,-78000000.0,-4000000.0,-9000000.0,-15000000.0,-30000000.0,-130000000.0,-151000000.0,-146000000.0,-203000000.0,-27000000.0,-25000000.0,-38000000.0,-243000000.0,2000000.0,-4000000.0,-27000000.0,-38000000.0,-112000000.0,-210000000.0,-296000000.0,-361000000.0,-17000000.0,11000000.0,4000000.0,119000000.0,-35000000.0,-30000000.0,4000000.0,3000000.0
64,GrossProfit,IS,936000000.0,1060000000.0,798000000.0,3836000000.0,802000000.0,897000000.0,996000000.0,3704000000.0,974000000.0,1180000000.0,981000000.0,4196000000.0,1041000000.0,1224000000.0,1184000000.0,4187000000.0,1371000000.0,1341000000.0,1275000000.0,5255000000.0,1263000000.0,1371000000.0,1256000000.0,5200000000.0,1235000000.0,1424000000.0,1384000000.0,5062000000.0,1153000000.0,1425000000.0,1351000000.0,5548000000.0,1658000000.0,1753000000.0,1921000000.0,7274000000.0,2188000000.0,1993000000.0,2063000000.0,8367000000.0,2091000000.0,2213000000.0,2136000000.0,8654000000.0,2186000000.0,2151000000.0,2302000000.0,9061000000.0,1909000000.0,1956000000.0,2120000000.0,8287000000.0,2046000000.0,2090000000.0,2048000000.0,8479000000.0
65,ReceivablesNetCurrent,BS,6610000000.0,6383000000.0,6275000000.0,5757000000.0,6583000000.0,6547000000.0,6523000000.0,6064000000.0,6720000000.0,6569000000.0,6428000000.0,6563000000.0,6968000000.0,6826000000.0,6919000000.0,5834000000.0,6255000000.0,6434000000.0,6081000000.0,5884000000.0,6545000000.0,7064000000.0,6740000000.0,8061000000.0,8620000000.0,9275000000.0,8955000000.0,8202000000.0,8869000000.0,8762000000.0,9021000000.0,8603000000.0,2373000000.0,2482000000.0,2416000000.0,2444000000.0,2833000000.0,2546000000.0,2384000000.0,2337000000.0,2892000000.0,2835000000.0,2480000000.0,1978000000.0,2214000000.0,2611000000.0,2267000000.0,1963000000.0,2527000000.0,3401000000.0,2484000000.0,2505000000.0,2583000000.0,3427000000.0,2405000000.0,2132000000.0
66,IncomeLossFromContinuingOperationsBeforeIncomeTaxes,IS,922000000.0,1030000000.0,841000000.0,3826000000.0,786000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,NetIncomeLoss,CF,547000000.0,825000000.0,571000000.0,983000000.0,530000000.0,742000000.0,700000000.0,683000000.0,668000000.0,781000000.0,727000000.0,569000000.0,761000000.0,859000000.0,873000000.0,488000000.0,933000000.0,889000000.0,888000000.0,904000000.0,878000000.0,929000000.0,865000000.0,933000000.0,794000000.0,1021000000.0,2395000000.0,988000000.0,763000000.0,942000000.0,939000000.0,-642000000.0,1157000000.0,1163000000.0,1473000000.0,1253000000.0,1704000000.0,1420000000.0,1608000000.0,1498000000.0,1717000000.0,1626000000.0,1698000000.0,1792000000.0,1837000000.0,1815000000.0,614000000.0,6315000000.0,1733000000.0,309000000.0,1778000000.0,5732000000.0,1689000000.0,1681000000.0,1684000000.0,6920000000.0
68,SalesRevenueNet,IS,10637000000.0,11442000000.0,11375000000.0,12794000000.0,10633000000.0,11551000000.0,12119000000.0,12211000000.0,11293000000.0,11921000000.0,11869000000.0,12099000000.0,11070000000.0,11408000000.0,11347000000.0,11533000000.0,10650000000.0,11306000000.0,11114000000.0,12530000000.0,10111000000.0,11643000000.0,11461000000.0,12917000000.0,11702000000.0,12914000000.0,11551000000.0,13752000000.0,11057000000.0,12685000000.0,12169000000.0,15137000000.0,11635000000.0,,,,,,,,,,,,,,,,,,,,,,,
69,AmortizationOfIntangibleAssets,CF,27000000.0,49000000.0,74000000.0,92000000.0,20000000.0,39000000.0,60000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,CF,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BS,,499000000.0,805000000.0,399000000.0,377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,BS,,281000000.0,344000000.0,204000000.0,211000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,CommonStockDividendsPerShareCashPaid,IS,,0.63,0.63,,0.75,0.75,0.75,,1.0,1.0,1.0,,1.15,1.15,1.15,,1.33,1.33,1.33,,1.5,1.5,1.5,,1.65,1.65,1.65,,1.82,1.82,1.82,,2.0,2.0,2.0,,2.2,2.2,2.2,,2.4,2.4,2.4,,2.6,2.6,2.6,,2.8,2.8,2.8,,3.0,3.0,3.0,
74,DividendsCash,EQ,,704000000.0,973000000.0,969000000.0,,786000000.0,1098000000.0,1098000000.0,328000000.0,331000000.0,706000000.0,1363000000.0,371000000.0,754000000.0,1559000000.0,1558000000.0,428000000.0,856000000.0,479000000.0,1762000000.0,477000000.0,942000000.0,507000000.0,1923000000.0,512000000.0,1000000000.0,537000000.0,2036000000.0,531000000.0,1100000000.0,1582000000.0,2157000000.0,573000000.0,572000000.0,1200000000.0,2342000000.0,623000000.0,1249000000.0,679000000.0,2550000000.0,677000000.0,1350000000.0,730000000.0,2757000000.0,725000000.0,1454000000.0,775000000.0,2944000000.0,749000000.0,1497000000.0,-7000000.0,3010000000.0,768000000.0,1523000000.0,2300000000.0,3051000000.0
75,IncomeLossFromContinuingOperationsPerDilutedShare,IS,,1.96,1.55,7.18,1.55,2.14,1.99,7.85,2.02,2.38,2.21,8.36,,,2.57,9.04,,,2.76,11.21,,,,11.46,,,3.61,3.25,2.61,3.23,3.24,-2.5,,,,17.59,,,,21.95,,,6.25,6.38,,,2.21,22.76,,,,21.66,,,,
76,ShortTermInvestments,BS,,877000000.0,767000000.0,516000000.0,504000000.0,254000000.0,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,NetIncomeLoss,EQ,,825000000.0,571000000.0,983000000.0,530000000.0,742000000.0,700000000.0,683000000.0,668000000.0,781000000.0,727000000.0,569000000.0,761000000.0,859000000.0,873000000.0,488000000.0,933000000.0,889000000.0,888000000.0,904000000.0,878000000.0,929000000.0,865000000.0,933000000.0,794000000.0,1021000000.0,2395000000.0,988000000.0,763000000.0,942000000.0,939000000.0,-642000000.0,1157000000.0,1163000000.0,1473000000.0,1253000000.0,1704000000.0,1420000000.0,1608000000.0,1498000000.0,1717000000.0,1626000000.0,1698000000.0,1792000000.0,1837000000.0,1815000000.0,614000000.0,6315000000.0,1733000000.0,309000000.0,1778000000.0,5732000000.0,1689000000.0,1681000000.0,1684000000.0,6920000000.0
78,StockholdersEquity,EQ,,3734000000.0,3918000000.0,3708000000.0,3791000000.0,3288000000.0,2943000000.0,1001000000.0,1573000000.0,2204000000.0,2442000000.0,39000000.0,304000000.0,694000000.0,1277000000.0,4918000000.0,4800000000.0,4319000000.0,4574000000.0,3400000000.0,3520000000.0,2982000000.0,2813000000.0,3097000000.0,3177000000.0,2997000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,CF,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IS,,0.27,0.02,0.77,-0.05,-0.05,0.11,-0.04,0.01,,,,,,0.1,0.1,,,,,,,,,,,4.38,0.1,,,0.0,0.25,,,,0.0,,,,0.0,,,-0.2,0.0,,,0.0,0.0,,,,0.0,,,,
81,StockRepurchasedAndRetiredDuringPeriodValue,EQ,,1298000000.0,1566000000.0,2483000000.0,281000000.0,1299000000.0,2263000000.0,2402000000.0,242000000.0,428000000.0,722000000.0,1008000000.0,,,,,,,,,,,,,,,2497000000.0,2497000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,EQ,,-6000000.0,24000000.0,,182000000.0,157000000.0,104000000.0,,227000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,StockholdersEquityPeriodIncreaseDecrease,EQ,,-395000000.0,-211000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,CashOutflowForPremiumAndTransactionCostsForDebtExchange,CF,,-47000000.0,-47000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PaymentsForProceedsFromInvestments,CF,,531000000.0,421000000.0,171000000.0,,-260000000.0,-510000000.0,-510000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,IncomeLossFromContinuingOperationsPerBasicShare,IS,,1.98,1.57,7.26,1.57,2.16,2.01,7.94,2.05,2.41,2.25,8.48,,,2.62,9.19,,,2.81,11.41,,,,11.62,,,3.64,3.29,2.63,3.27,3.27,-2.5,,,,17.74,,,,22.09,,,6.28,6.41,,,2.22,22.85,,,,21.74,,,,
87,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IS,,0.26,0.02,0.76,-0.05,-0.05,0.11,-0.04,0.01,,,,,,0.09,0.09,,,,,,,,,,,4.32,0.1,,,0.0,0.25,,,,0.0,,,,0.0,,,-0.2,0.0,,,0.0,0.0,,,,0.0,,,,
88,StockBasedAwardsAndESOPActivity,EQ,,254000000.0,380000000.0,-520000000.0,,-265000000.0,392000000.0,596000000.0,247000000.0,448000000.0,677000000.0,900000000.0,141000000.0,622000000.0,1109000000.0,1308000000.0,319000000.0,476000000.0,648000000.0,799000000.0,168000000.0,321000000.0,482000000.0,660000000.0,109000000.0,162000000.0,292000000.0,399000000.0,30000000.0,169000000.0,283000000.0,400000000.0,26000000.0,162000000.0,302000000.0,406000000.0,47000000.0,,146000000.0,486000000.0,30000000.0,168000000.0,149000000.0,479000000.0,72000000.0,178000000.0,150000000.0,545000000.0,32000000.0,180000000.0,148000000.0,502000000.0,22000000.0,179000000.0,156000000.0,480000000.0
89,IncomeLossFromContinuingOperations,IS,,727000000.0,565000000.0,829000000.0,548000000.0,742000000.0,665000000.0,698000000.0,665000000.0,781000000.0,727000000.0,2745000000.0,,,842000000.0,488000000.0,,,888000000.0,3614000000.0,,,,3605000000.0,,,1089000000.0,959000000.0,763000000.0,942000000.0,939000000.0,-715000000.0,,,,5046000000.0,,,,6230000000.0,,,1753000000.0,1792000000.0,,,614000000.0,6315000000.0,,,,5732000000.0,,,,
90,IncomeLossFromDiscontinuedOperationsNetOfTax,IS,,98000000.0,6000000.0,154000000.0,-18000000.0,-18000000.0,35000000.0,-15000000.0,3000000.0,,,,,,31000000.0,31000000.0,,,,,,,,,,,1306000000.0,29000000.0,,,0.0,73000000.0,,,,0.0,,,,0.0,,,,-55000000.0,,,,0.0,,,,0.0,,,,
91,VoluntaryExecutiveSeparationProgramCharge,IS,,,178000000.0,220000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,ShareBasedCompensationAndOther,CF,,,111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,ProceedsFromPaymentsForOtherFinancingActivities,CF,,,,26000000.0,,-12000000.0,-46000000.0,93000000.0,37000000.0,56000000.0,91000000.0,104000000.0,15000000.0,15000000.0,-15000000.0,-81000000.0,26000000.0,40000000.0,27000000.0,38000000.0,-1000000.0,-37000000.0,-20000000.0,5000000.0,-48000000.0,-199000000.0,-229000000.0,-267000000.0,-108000000.0,-131000000.0,-176000000.0,-212000000.0,-161000000.0,-145000000.0,-151000000.0,-163000000.0,-68000000.0,-68000000.0,-60000000.0,-72000000.0,-96000000.0,-125000000.0,-133000000.0,-144000000.0,-67000000.0,-82000000.0,-89000000.0,-89000000.0,-113000000.0,-137000000.0,-140000000.0,-115000000.0,-128000000.0,-128000000.0,-131000000.0,-135000000.0
94,DeferredIncomeTaxExpenseBenefit,CF,,,,576000000.0,-12000000.0,59000000.0,178000000.0,-2000000.0,,,,930000000.0,,,,,,,,-401000000.0,,,,-445000000.0,,,,-152000000.0,,,,3432000000.0,,,,-244000000.0,,,,222000000.0,,,,5000000.0,,,,-183000000.0,-411000000.0,-1172000000.0,-540000000.0,-757000000.0,-117000000.0,-234000000.0,-395000000.0,-498000000.0
95,OtherComprehensiveIncomePostretirementBenefitPlansReclassificationAdjustmentForRecognitionOfPriorPeriodAmountsNetOfTax,EQ,,,,553000000.0,,,,666000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,OtherComprehensiveIncomePostretirementBenefitPlansUnrecognizedAmountsNetOfTax,EQ,,,,-983000000.0,,,,-2858000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
