,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
41,InventoryNet,BS,5308000000.0,5071000000.0,5409000000.0,5378000000.0,6200000000.0,6413000000.0,6428000000.0,6285000000.0,6800000000.0,7697000000.0,7809000000.0,7495000000.0,7691000000.0,7822000000.0,8124000000.0,7878000000.0,8009000000.0,8155000000.0,8419000000.0,8184000000.0,8085000000.0,8298000000.0,8206000000.0,8053000000.0,8170000000.0,8523000000.0,8488000000.0,8144000000.0,8878000000.0,9699000000.0,9521000000.0,8765000000.0,9014000000.0,8810000000.0,8678000000.0,8599000000.0,9086000000.0,9263000000.0,9173000000.0,9020000000.0,8868000000.0,9424000000.0,9599000000.0,9344000000.0,9952000000.0,10100000000.0,10387000000.0,10387000000.0,10990000000.0,11437000000.0,11675000000.0,12483000000.0,12809000000.0,12888000000.0,11198000000.0,11181000000.0
42,IntangibleAssetsNetExcludingGoodwill,BS,16799000000.0,16459000000.0,17068000000.0,16716000000.0,18687000000.0,18378000000.0,18225000000.0,18138000000.0,18157000000.0,29199000000.0,28790000000.0,28752000000.0,28009000000.0,27704000000.0,28467000000.0,27947000000.0,27643000000.0,27122000000.0,26304000000.0,27222000000.0,27025000000.0,27017000000.0,25988000000.0,25764000000.0,25840000000.0,25694000000.0,27642000000.0,26876000000.0,29466000000.0,54942000000.0,54569000000.0,53228000000.0,52365000000.0,50056000000.0,48637000000.0,47611000000.0,46898000000.0,49332000000.0,47846000000.0,47643000000.0,47338000000.0,47413000000.0,47006000000.0,53402000000.0,51110000000.0,50244000000.0,47776000000.0,46392000000.0,44420000000.0,42408000000.0,40336000000.0,48325000000.0,47448000000.0,46246000000.0,35021000000.0,34175000000.0
43,AccruedRebatesReturnsAndPromotions,BS,2487000000.0,2404000000.0,2666000000.0,2512000000.0,2858000000.0,2933000000.0,2895000000.0,2637000000.0,2865000000.0,2960000000.0,3040000000.0,2969000000.0,2910000000.0,3138000000.0,3465000000.0,3308000000.0,3463000000.0,3972000000.0,4208000000.0,4010000000.0,4697000000.0,4840000000.0,5338000000.0,5440000000.0,5259000000.0,5259000000.0,5181000000.0,5403000000.0,5451000000.0,6319000000.0,6945000000.0,7210000000.0,,8717000000.0,8684000000.0,9380000000.0,9523000000.0,10433000000.0,10977000000.0,10883000000.0,11608000000.0,11790000000.0,12418000000.0,11513000000.0,11919000000.0,12450000000.0,12683000000.0,12095000000.0,12972000000.0,13447000000.0,14021000000.0,14417000000.0,14784000000.0,15672000000.0,15808000000.0,16001000000.0
44,ProceedsFromStockOptionsExercised,CF,247000000.0,386000000.0,685000000.0,1226000000.0,185000000.0,717000000.0,946000000.0,1246000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,DeferredTaxLiabilitiesNoncurrent,BS,1672000000.0,1669000000.0,1725000000.0,1447000000.0,1895000000.0,1888000000.0,1889000000.0,1800000000.0,1846000000.0,2276000000.0,2716000000.0,3136000000.0,3619000000.0,3685000000.0,3613000000.0,3989000000.0,4594000000.0,4491000000.0,4063000000.0,3154000000.0,3584000000.0,3702000000.0,3561000000.0,2562000000.0,2877000000.0,2849000000.0,3193000000.0,2910000000.0,3308000000.0,4846000000.0,4410000000.0,8368000000.0,8057000000.0,7666000000.0,7711000000.0,7506000000.0,,,,5958000000.0,,,,,,,,,,,,,,,,
46,IncomeTaxExpenseBenefitPercentageIncreaseDecrease,UN,0.112,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,DeferredTaxAssetsNetCurrent,BS,2232000000.0,2250000000.0,2418000000.0,2224000000.0,2272000000.0,2306000000.0,2480000000.0,2556000000.0,2695000000.0,3117000000.0,3247000000.0,3139000000.0,3094000000.0,3283000000.0,3485000000.0,3607000000.0,3920000000.0,4101000000.0,3827000000.0,3567000000.0,3524000000.0,3723000000.0,3606000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,OtherAssetsNoncurrent,BS,3622000000.0,3200000000.0,3552000000.0,3942000000.0,3705000000.0,4193000000.0,3905000000.0,3773000000.0,3956000000.0,3891000000.0,3521000000.0,3417000000.0,3723000000.0,2477000000.0,2715000000.0,4949000000.0,6459000000.0,6435000000.0,5033000000.0,3232000000.0,3605000000.0,3855000000.0,3804000000.0,4413000000.0,4163000000.0,3977000000.0,4245000000.0,4435000000.0,4690000000.0,5273000000.0,5021000000.0,4971000000.0,4518000000.0,4421000000.0,4465000000.0,4182000000.0,5159000000.0,5430000000.0,5307000000.0,5695000000.0,5042000000.0,5782000000.0,6131000000.0,6562000000.0,6538000000.0,7172000000.0,6870000000.0,10216000000.0,9939000000.0,9435000000.0,8625000000.0,9602000000.0,9567000000.0,10078000000.0,13133000000.0,14153000000.0
49,GrossProfitPercentageIncreaseDecrease,UN,0.71,0.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IS,6280000000.0,4220000000.0,4219000000.0,2228000000.0,,,,318000000.0,5045000000.0,2035000000.0,3595000000.0,3100000000.0,4261000000.0,4793000000.0,3667000000.0,2750000000.0,5424000000.0,5626000000.0,6810000000.0,2703000000.0,5575000000.0,5741000000.0,4122000000.0,3758000000.0,5294000000.0,4904000000.0,5281000000.0,4324000000.0,5575000000.0,4748000000.0,4790000000.0,2560000000.0,5481000000.0,4973000000.0,4423000000.0,3122000000.0,4422000000.0,7041000000.0,1647000000.0,4218000000.0,6509000000.0,3940000000.0,4401000000.0,16497000000.0,7429000000.0,6662000000.0,,,,,,,,,,
51,ProfitLoss,IS,4526000000.0,3449000000.0,3417000000.0,13334000000.0,,,,9672000000.0,3910000000.0,1408000000.0,2629000000.0,10514000000.0,,,2982000000.0,13831000000.0,,,,16323000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PaymentsToAcquireBusinessesNetOfCashAcquired,CF,772000000.0,871000000.0,1269000000.0,1269000000.0,2049000000.0,2049000000.0,2469000000.0,2797000000.0,0.0,17659000000.0,4423000000.0,4486000000.0,168000000.0,174000000.0,819000000.0,835000000.0,0.0,0.0,291000000.0,2129000000.0,233000000.0,233000000.0,233000000.0,954000000.0,5000000.0,730000000.0,4050000000.0,4509000000.0,4852000000.0,34072000000.0,34646000000.0,35151000000.0,82000000.0,222000000.0,897000000.0,899000000.0,1683000000.0,5346000000.0,5562000000.0,5810000000.0,939000000.0,949000000.0,949000000.0,7323000000.0,0.0,0.0,0.0,60000000.0,252000000.0,523000000.0,522000000.0,17652000000.0,0.0,0.0,0.0,0.0
53,RetainedEarningsAccumulatedDeficit,BS,73184000000.0,75252000000.0,77272000000.0,77773000000.0,79515000000.0,80836000000.0,82634000000.0,81251000000.0,83103000000.0,83530000000.0,84880000000.0,85992000000.0,87242000000.0,89449000000.0,87703000000.0,89493000000.0,91387000000.0,93745000000.0,96560000000.0,97245000000.0,98656000000.0,101352000000.0,102748000000.0,103879000000.0,104990000000.0,106738000000.0,108860000000.0,110551000000.0,111643000000.0,113208000000.0,114805000000.0,101793000000.0,104339000000.0,106123000000.0,107617000000.0,106216000000.0,106650000000.0,109809000000.0,109242000000.0,110659000000.0,112901000000.0,113898000000.0,114831000000.0,113890000000.0,116508000000.0,120154000000.0,121092000000.0,123060000000.0,124380000000.0,126216000000.0,127917000000.0,128345000000.0,124558000000.0,129381000000.0,152536000000.0,153843000000.0
54,PaymentsToAcquireInvestments,CF,3246000000.0,6695000000.0,10679000000.0,15788000000.0,1036000000.0,16820000000.0,25444000000.0,29882000000.0,2398000000.0,5211000000.0,8837000000.0,13434000000.0,3551000000.0,8569000000.0,13583000000.0,18923000000.0,5427000000.0,17352000000.0,25784000000.0,34913000000.0,7162000000.0,20813000000.0,28766000000.0,40828000000.0,10062000000.0,17511000000.0,27677000000.0,33950000000.0,4550000000.0,5227000000.0,5798000000.0,6153000000.0,548000000.0,951000000.0,4155000000.0,5626000000.0,730000000.0,1517000000.0,2684000000.0,3920000000.0,2064000000.0,8551000000.0,16243000000.0,21089000000.0,5994000000.0,12264000000.0,18843000000.0,30394000000.0,9018000000.0,22048000000.0,31163000000.0,32384000000.0,3774000000.0,9688000000.0,9981000000.0,10906000000.0
55,RepaymentsOfShortTermDebt,CF,3043000000.0,3598000000.0,5390000000.0,6565000000.0,2744000000.0,6194000000.0,10044000000.0,11200000000.0,1790000000.0,4780000000.0,5780000000.0,6175000000.0,704000000.0,1274000000.0,1416000000.0,1397000000.0,1275000000.0,1066000000.0,1713000000.0,1267000000.0,193000000.0,345000000.0,930000000.0,1044000000.0,4172000000.0,4687000000.0,3926000000.0,2017000000.0,195000000.0,180000000.0,936000000.0,1330000000.0,2484000000.0,2433000000.0,2365000000.0,2479000000.0,16000000.0,12000000.0,87000000.0,100000000.0,18000000.0,17000000.0,310000000.0,2663000000.0,475000000.0,689000000.0,821000000.0,1190000000.0,856000000.0,2201000000.0,4808000000.0,6550000000.0,5388000000.0,13611000000.0,21645000000.0,22973000000.0
56,AllowanceForDoubtfulAccountsReceivableCurrent,BS,408000000.0,361000000.0,360000000.0,340000000.0,339000000.0,327000000.0,315000000.0,361000000.0,419000000.0,434000000.0,451000000.0,466000000.0,400000000.0,421000000.0,429000000.0,333000000.0,310000000.0,295000000.0,262000000.0,275000000.0,237000000.0,266000000.0,260000000.0,268000000.0,278000000.0,270000000.0,267000000.0,252000000.0,246000000.0,292000000.0,332000000.0,291000000.0,281000000.0,269000000.0,281000000.0,248000000.0,244000000.0,251000000.0,227000000.0,226000000.0,234000000.0,334000000.0,292000000.0,293000000.0,270000000.0,234000000.0,223000000.0,230000000.0,234000000.0,223000000.0,201000000.0,203000000.0,207000000.0,205000000.0,160000000.0,166000000.0
57,IncomeTaxExpenseBenefit,IS,1754000000.0,771000000.0,802000000.0,3613000000.0,,,,2689000000.0,1135000000.0,627000000.0,966000000.0,3261000000.0,764000000.0,960000000.0,685000000.0,1640000000.0,697000000.0,1300000000.0,2061000000.0,4240000000.0,1255000000.0,1225000000.0,764000000.0,3787000000.0,1002000000.0,907000000.0,1009000000.0,3263000000.0,1153000000.0,921000000.0,1026000000.0,16373000000.0,1114000000.0,1019000000.0,489000000.0,2702000000.0,673000000.0,1434000000.0,-106000000.0,2209000000.0,713000000.0,314000000.0,847000000.0,1783000000.0,1232000000.0,384000000.0,182000000.0,1898000000.0,713000000.0,1026000000.0,1364000000.0,3784000000.0,-669000000.0,1618000000.0,908000000.0,1736000000.0
58,ProceedsFromSaleMaturityAndCollectionsOfInvestments,CF,2440000000.0,3800000000.0,6669000000.0,11101000000.0,4897000000.0,10582000000.0,18438000000.0,30396000000.0,6600000000.0,9883000000.0,12134000000.0,14797000000.0,2800000000.0,7997000000.0,12891000000.0,18058000000.0,4077000000.0,8222000000.0,14576000000.0,24119000000.0,6050000000.0,15829000000.0,23167000000.0,34149000000.0,9145000000.0,18775000000.0,30437000000.0,35780000000.0,8994000000.0,27320000000.0,27511000000.0,28117000000.0,341000000.0,743000000.0,1162000000.0,4289000000.0,1495000000.0,2132000000.0,2459000000.0,3387000000.0,1544000000.0,2417000000.0,6585000000.0,12137000000.0,5233000000.0,12453000000.0,16809000000.0,25006000000.0,6303000000.0,17634000000.0,26324000000.0,41609000000.0,7766000000.0,11877000000.0,15787000000.0,19390000000.0
59,CommonStockParOrStatedValuePerShare,BS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,WeightedAverageNumberOfDilutedSharesOutstanding,IS,2797300000.0,2796000000.0,2786400000.0,2788800000.0,,,,2775300000.0,2774900000.0,2798200000.0,2818100000.0,2812600000.0,2858800000.0,2893000000.0,2881200000.0,2877000000.0,2874700000.0,2874200000.0,2864300000.0,2863900000.0,2826000000.0,2812000000.0,2807200000.0,2812900000.0,2795400000.0,2794200000.0,2785400000.0,2788900000.0,2754500000.0,2741500000.0,2737700000.0,2745300000.0,2731900000.0,2721300000.0,2727600000.0,2728700000.0,2698800000.0,2691700000.0,2669900000.0,2684300000.0,2671000000.0,2665500000.0,2669300000.0,2670700000.0,2672700000.0,2671600000.0,2674900000.0,2674000000.0,2666500000.0,2667900000.0,2661300000.0,2663900000.0,2605500000.0,2625700000.0,2549700000.0,2560400000.0
61,CostOfGoodsSold,IS,4528000000.0,4630000000.0,4594000000.0,18792000000.0,,,,20360000000.0,4915000000.0,5143000000.0,5597000000.0,21658000000.0,5554000000.0,5489000000.0,5344000000.0,22342000000.0,5455000000.0,6039000000.0,5399000000.0,22746000000.0,5282000000.0,5357000000.0,5224000000.0,21536000000.0,5329000000.0,5336000000.0,5486000000.0,21685000000.0,5386000000.0,5823000000.0,6902000000.0,25354000000.0,6614000000.0,6927000000.0,,27091000000.0,,,,,,,,,,,,,,,,,,,,
62,AccountsPayableCurrent,BS,5126000000.0,4871000000.0,5477000000.0,5623000000.0,5701000000.0,5689000000.0,5730000000.0,5725000000.0,5085000000.0,5145000000.0,5344000000.0,5831000000.0,5372000000.0,5687000000.0,6055000000.0,6266000000.0,6113000000.0,6193000000.0,6603000000.0,7633000000.0,6719000000.0,6140000000.0,5928000000.0,6668000000.0,5965000000.0,6061000000.0,5971000000.0,6918000000.0,6082000000.0,6135000000.0,6390000000.0,7310000000.0,6443000000.0,6516000000.0,7000000000.0,7537000000.0,6923000000.0,6912000000.0,7491000000.0,8544000000.0,7411000000.0,6765000000.0,7044000000.0,9505000000.0,8503000000.0,8704000000.0,8961000000.0,11055000000.0,9309000000.0,9765000000.0,10153000000.0,11703000000.0,9909000000.0,10443000000.0,8355000000.0,9632000000.0
63,EffectOfExchangeRateOnCashAndCashEquivalents,CF,-53000000.0,-162000000.0,3000000.0,-6000000.0,70000000.0,118000000.0,-39000000.0,-47000000.0,57000000.0,-32000000.0,22000000.0,45000000.0,-153000000.0,-206000000.0,-184000000.0,-204000000.0,-45000000.0,-100000000.0,-191000000.0,-310000000.0,-391000000.0,-883000000.0,-1182000000.0,-1489000000.0,81000000.0,12000000.0,33000000.0,-215000000.0,110000000.0,191000000.0,297000000.0,337000000.0,104000000.0,-170000000.0,-209000000.0,-241000000.0,17000000.0,33000000.0,-83000000.0,,-237000000.0,-166000000.0,-135000000.0,,-78000000.0,-33000000.0,-125000000.0,,,,,,,,,
64,LiabilitiesCurrent,BS,18499000000.0,17164000000.0,17414000000.0,23072000000.0,24011000000.0,20985000000.0,21686000000.0,22811000000.0,21198000000.0,23848000000.0,23935000000.0,24262000000.0,22524000000.0,23767000000.0,25835000000.0,25675000000.0,23840000000.0,24359000000.0,22982000000.0,25085000000.0,23836000000.0,24512000000.0,25260000000.0,27747000000.0,22134000000.0,21536000000.0,23230000000.0,26287000000.0,25119000000.0,28872000000.0,31806000000.0,30537000000.0,27081000000.0,27488000000.0,27437000000.0,31230000000.0,29111000000.0,31353000000.0,35162000000.0,35964000000.0,33689000000.0,36772000000.0,38847000000.0,42493000000.0,40932000000.0,38721000000.0,44561000000.0,45226000000.0,43390000000.0,44821000000.0,45543000000.0,55802000000.0,60373000000.0,54170000000.0,44370000000.0,46282000000.0
65,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,BS,52914000000.0,52851000000.0,57291000000.0,56579000000.0,59863000000.0,62132000000.0,61527000000.0,57080000000.0,61366000000.0,60434000000.0,63761000000.0,64826000000.0,66855000000.0,69665000000.0,69804000000.0,74053000000.0,76582000000.0,78048000000.0,76591000000.0,69752000000.0,67878000000.0,71131000000.0,71554000000.0,71150000000.0,72647000000.0,72473000000.0,72769000000.0,70418000000.0,70341000000.0,71922000000.0,73979000000.0,60160000000.0,63255000000.0,62889000000.0,64626000000.0,59752000000.0,58955000000.0,60785000000.0,58210000000.0,59471000000.0,61294000000.0,62978000000.0,64473000000.0,63278000000.0,65834000000.0,69580000000.0,70272000000.0,74023000000.0,74709000000.0,76357000000.0,74599000000.0,76804000000.0,70869000000.0,76409000000.0,71228000000.0,68774000000.0
66,InterestExpense,IS,108000000.0,101000000.0,108000000.0,455000000.0,,,,571000000.0,147000000.0,143000000.0,135000000.0,532000000.0,125000000.0,118000000.0,105000000.0,482000000.0,136000000.0,128000000.0,130000000.0,533000000.0,138000000.0,131000000.0,123000000.0,552000000.0,160000000.0,190000000.0,192000000.0,726000000.0,204000000.0,227000000.0,229000000.0,934000000.0,259000000.0,253000000.0,243000000.0,1005000000.0,102000000.0,83000000.0,48000000.0,318000000.0,25000000.0,45000000.0,44000000.0,201000000.0,63000000.0,40000000.0,20000000.0,183000000.0,10000000.0,38000000.0,51000000.0,276000000.0,215000000.0,346000000.0,192000000.0,772000000.0
67,EarningsPerShareDiluted,IS,1.62,1.23,1.23,0.7,,,,0.08,1.41,0.5,1.05,0.91,1.22,1.33,1.04,1.23,1.64,1.51,1.66,0.89,1.53,1.61,1.2,1.15,1.54,1.43,1.53,1.38,1.61,1.4,1.37,-3.99,1.6,1.45,1.44,1.12,1.39,2.08,0.66,1.5,2.17,1.36,1.33,5.51,2.32,2.35,1.37,7.81,1.93,1.8,1.68,6.73,-0.03,1.96,10.21,1.67
68,CommonStockSharesIssued,BS,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3120000000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0,3119843000.0
69,ProvisionForDoubtfulAccounts,CF,78000000.0,46000000.0,30000000.0,12000000.0,-16000000.0,-33000000.0,-21000000.0,32000000.0,42000000.0,83000000.0,86000000.0,92000000.0,-11000000.0,-29000000.0,-32000000.0,-131000000.0,-25000000.0,-37000000.0,-54000000.0,-28000000.0,-21000000.0,5000000.0,2000000.0,18000000.0,-1000000.0,-4000000.0,-10000000.0,-11000000.0,-13000000.0,24000000.0,59000000.0,17000000.0,-20000000.0,-16000000.0,-3000000.0,-31000000.0,-3000000.0,1000000.0,-15000000.0,-20000000.0,22000000.0,117000000.0,74000000.0,63000000.0,-13000000.0,-52000000.0,-60000000.0,-48000000.0,6000000.0,-3000000.0,-14000000.0,-17000000.0,1000000.0,0.0,0.0,0.0
70,EarningsPerShareBasic,IS,1.64,1.25,1.24,0.71,,,,0.08,1.43,0.51,1.08,0.93,1.25,1.36,1.06,1.25,1.67,1.53,1.69,0.9,1.55,1.63,1.21,1.16,1.56,1.46,1.56,1.41,1.63,1.42,1.4,-3.99,1.63,1.47,1.47,1.14,1.41,2.11,0.67,1.52,2.2,1.38,1.35,5.59,2.35,2.38,1.39,7.93,1.96,1.83,1.7,6.83,-0.03,1.98,10.32,1.68
71,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,IS,1557000000.0,1648000000.0,1657000000.0,6844000000.0,,,,7548000000.0,1645000000.0,1766000000.0,1923000000.0,7665000000.0,1784000000.0,1946000000.0,2042000000.0,8183000000.0,1831000000.0,2005000000.0,2023000000.0,8494000000.0,1899000000.0,2129000000.0,2154000000.0,9046000000.0,2013000000.0,2264000000.0,2178000000.0,9095000000.0,2060000000.0,2285000000.0,2574000000.0,10554000000.0,2404000000.0,2639000000.0,2508000000.0,10775000000.0,2858000000.0,2666000000.0,2599000000.0,11355000000.0,2580000000.0,2707000000.0,2840000000.0,12159000000.0,3178000000.0,3394000000.0,3422000000.0,14714000000.0,3462000000.0,3703000000.0,3597000000.0,14603000000.0,3563000000.0,3829000000.0,3447000000.0,15085000000.0
72,SellingGeneralAndAdministrativeExpensePercentageIncreaseDecrease,UN,0.305,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestmentsPercentageIncreaseDecrease,UN,0.402,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,NetCashProvidedByUsedInFinancingActivities,CF,-3822000000.0,-5887000000.0,-7586000000.0,-4980000000.0,-825000000.0,-1464000000.0,-3696000000.0,-4452000000.0,-1183000000.0,-4586000000.0,-19091000000.0,-20562000000.0,-777000000.0,-2754000000.0,-7273000000.0,-6091000000.0,-3057000000.0,-5925000000.0,-11641000000.0,-12260000000.0,-3227000000.0,-5730000000.0,-7555000000.0,-10846000000.0,-178000000.0,-1642000000.0,-5087000000.0,-8551000000.0,-150000000.0,-2067000000.0,-4136000000.0,-7673000000.0,-5970000000.0,-8644000000.0,-12121000000.0,-18510000000.0,-5516000000.0,-10050000000.0,-13943000000.0,-18015000000.0,-4315000000.0,-4672000000.0,-476000000.0,-6120000000.0,-5125000000.0,-8404000000.0,-10611000000.0,-14047000000.0,-4385000000.0,-6646000000.0,-10571000000.0,-8871000000.0,6138000000.0,147000000.0,-11170000000.0,-15825000000.0
75,SalesRevenueGoodsNetPercentageIncreaseDecrease,UN,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,DeferredIncomeTaxExpenseBenefit,CF,960000000.0,604000000.0,644000000.0,356000000.0,-4000000.0,-504000000.0,-849000000.0,-836000000.0,557000000.0,-511000000.0,-324000000.0,-39000000.0,365000000.0,92000000.0,-224000000.0,,495000000.0,593000000.0,297000000.0,441000000.0,545000000.0,284000000.0,233000000.0,-270000000.0,393000000.0,115000000.0,215000000.0,-341000000.0,-27000000.0,-72000000.0,-407000000.0,2406000000.0,44000000.0,-285000000.0,53000000.0,1900000000.0,-362000000.0,-694000000.0,-2126000000.0,-2476000000.0,54000000.0,-428000000.0,-238000000.0,-1141000000.0,-730000000.0,-685000000.0,-2564000000.0,-2079000000.0,-926000000.0,-2349000000.0,-2488000000.0,-1663000000.0,-1543000000.0,-2342000000.0,-1782000000.0,-4194000000.0
77,AccruedLiabilitiesCurrent,BS,4415000000.0,4186000000.0,4333000000.0,4100000000.0,4093000000.0,4405000000.0,4136000000.0,4608000000.0,4369000000.0,6533000000.0,6498000000.0,7299000000.0,6904000000.0,6646000000.0,6921000000.0,7685000000.0,7710000000.0,7178000000.0,6188000000.0,6553000000.0,5575000000.0,5319000000.0,5062000000.0,5411000000.0,4996000000.0,5650000000.0,5283000000.0,5635000000.0,5262000000.0,6076000000.0,5897000000.0,7304000000.0,6535000000.0,6394000000.0,6044000000.0,7601000000.0,7946000000.0,8297000000.0,9004000000.0,9715000000.0,8384000000.0,8940000000.0,9629000000.0,13968000000.0,13223000000.0,10485000000.0,13812000000.0,13612000000.0,13006000000.0,12607000000.0,11953000000.0,11456000000.0,11204000000.0,10605000000.0,10101000000.0,10212000000.0
78,CommonStockValue,BS,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0,3120000000.0
79,TreasuryStockShares,BS,362009000.0,365708000.0,372132000.0,381746000.0,381389000.0,379263000.0,387592000.0,395480000.0,374000000.0,369284000.0,357285000.0,341354000.0,316679000.0,305655000.0,299184000.0,299215000.0,292202000.0,297264000.0,315787000.0,336620000.0,343969000.0,350868000.0,352562000.0,364681000.0,368138000.0,382189000.0,397259000.0,413332000.0,424934000.0,434653000.0,434861000.0,437318000.0,437654000.0,437542000.0,436688000.0,457519000.0,464207000.0,477778000.0,488882000.0,487336000.0,487451000.0,487466000.0,487676000.0,487331000.0,487141000.0,487854000.0,487358000.0,490878000.0,490459000.0,490811000.0,502961000.0,506246000.0,,,,
80,IncreaseDecreaseInOtherOperatingAssets,CF,-1088000000.0,704000000.0,310000000.0,574000000.0,970000000.0,920000000.0,906000000.0,1625000000.0,754000000.0,29000000.0,790000000.0,2172000000.0,608000000.0,437000000.0,403000000.0,1806000000.0,152000000.0,564000000.0,-72000000.0,-442000000.0,562000000.0,-602000000.0,-986000000.0,-65000000.0,802000000.0,630000000.0,379000000.0,-18000000.0,573000000.0,541000000.0,555000000.0,411000000.0,907000000.0,267000000.0,904000000.0,275000000.0,488000000.0,862000000.0,81000000.0,1054000000.0,-271000000.0,1048000000.0,1983000000.0,3704000000.0,-2522000000.0,-1415000000.0,-2082000000.0,1964000000.0,-995000000.0,-3527000000.0,-4563000000.0,-687000000.0,915000000.0,1144000000.0,1366000000.0,3480000000.0
81,AccumulatedOtherComprehensiveIncomeLossNetOfTax,BS,-3837000000.0,-5705000000.0,-2924000000.0,-3531000000.0,-2020000000.0,-1192000000.0,-3068000000.0,-5632000000.0,-4540000000.0,-6204000000.0,-4925000000.0,-5810000000.0,-6689000000.0,-6810000000.0,-5346000000.0,-2860000000.0,-2645000000.0,-3007000000.0,-5382000000.0,-10722000000.0,-13300000000.0,-12054000000.0,-12861000000.0,-13165000000.0,-12391000000.0,-12707000000.0,-12715000000.0,-14901000000.0,-14522000000.0,-13234000000.0,-12747000000.0,-13199000000.0,-12608000000.0,-14777000000.0,-14647000000.0,-15222000000.0,-15517000000.0,-14969000000.0,-15533000000.0,-15891000000.0,-16243000000.0,-15533000000.0,-14938000000.0,-15242000000.0,-15328000000.0,-15100000000.0,-15415000000.0,-13058000000.0,-13757000000.0,-13843000000.0,-15292000000.0,-12967000000.0,-12626000000.0,-13135000000.0,-8780000000.0,-12527000000.0
