,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
38,OtherAssetsNoncurrent,BS,1925000000.0,2119000000.0,2263000000.0,2954000000.0,3885000000.0,3440000000.0,3556000000.0,4281000000.0,4992000000.0,5438000000.0,5478000000.0,5183000000.0,5294000000.0,5421000000.0,5146000000.0,5091000000.0,5106000000.0,4160000000.0,3764000000.0,3608000000.0,3937000000.0,4081000000.0,5556000000.0,7974000000.0,7745000000.0,7862000000.0,8757000000.0,7390000000.0,7549000000.0,10150000000.0,10162000000.0,13323000000.0,23086000000.0,22546000000.0,22283000000.0,34686000000.0,34587000000.0,33634000000.0,32978000000.0,40457000000.0,41965000000.0,41000000000.0,42522000000.0,43270000000.0,43339000000.0,44854000000.0,48849000000.0,50109000000.0,51959000000.0,52605000000.0,54428000000.0,60924000000.0,65388000000.0,64768000000.0,64758000000.0,66681000000.0
39,IncreaseDecreaseOtherCurrentAssets,CF,824000000.0,944000000.0,1514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,CostOfGoodsAndServicesSold,IS,7874000000.0,9564000000.0,39541000000.0,16443000000.0,14449000000.0,16649000000.0,64431000000.0,25630000000.0,20622000000.0,20029000000.0,87846000000.0,33452000000.0,27254000000.0,22299000000.0,106606000000.0,35748000000.0,27699000000.0,22697000000.0,112258000000.0,44858000000.0,34354000000.0,29924000000.0,140089000000.0,45449000000.0,30636000000.0,26252000000.0,131376000000.0,48175000000.0,32305000000.0,27920000000.0,141048000000.0,54381000000.0,37715000000.0,32844000000.0,163756000000.0,52279000000.0,36194000000.0,33582000000.0,161782000000.0,56602000000.0,35943000000.0,37005000000.0,169559000000.0,67111000000.0,51505000000.0,46179000000.0,212981000000.0,69702000000.0,54719000000.0,47074000000.0,223546000000.0,66822000000.0,52860000000.0,45384000000.0,214137000000.0,64720000000.0
41,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IS,4029000000.0,4292000000.0,18540000000.0,7963000000.0,7900000000.0,9551000000.0,34205000000.0,17477000000.0,15532000000.0,11861000000.0,55763000000.0,17672000000.0,12905000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PaymentsToAcquireIntangibleAssets,CF,32000000.0,63000000.0,116000000.0,49000000.0,81000000.0,266000000.0,3192000000.0,108000000.0,160000000.0,1067000000.0,1107000000.0,138000000.0,429000000.0,560000000.0,911000000.0,59000000.0,163000000.0,216000000.0,242000000.0,48000000.0,155000000.0,201000000.0,241000000.0,394000000.0,657000000.0,753000000.0,814000000.0,86000000.0,126000000.0,209000000.0,344000000.0,154000000.0,,,,,,,,,,,,,,,,,,,,,,,,
43,PaymentsToAcquireBusinessesNetOfCashAcquired,CF,325000000.0,615000000.0,638000000.0,,0.0,0.0,244000000.0,,350000000.0,350000000.0,350000000.0,284000000.0,299000000.0,443000000.0,496000000.0,525000000.0,559000000.0,898000000.0,3765000000.0,23000000.0,115000000.0,230000000.0,343000000.0,86000000.0,140000000.0,146000000.0,297000000.0,17000000.0,67000000.0,248000000.0,329000000.0,173000000.0,305000000.0,431000000.0,721000000.0,167000000.0,291000000.0,611000000.0,624000000.0,958000000.0,1134000000.0,1473000000.0,1524000000.0,9000000.0,9000000.0,13000000.0,33000000.0,,167000000.0,169000000.0,306000000.0,,,,,
44,RetainedEarningsAccumulatedDeficit,BS,29670000000.0,32870000000.0,37169000000.0,43050000000.0,49025000000.0,56239000000.0,62841000000.0,75709000000.0,87124000000.0,95641000000.0,101289000000.0,109567000000.0,116572000000.0,104564000000.0,104256000000.0,109431000000.0,98934000000.0,98715000000.0,87152000000.0,97178000000.0,100920000000.0,98252000000.0,92284000000.0,101494000000.0,102021000000.0,96542000000.0,96364000000.0,100001000000.0,100925000000.0,98525000000.0,98330000000.0,104593000000.0,91898000000.0,79436000000.0,70400000000.0,80510000000.0,64558000000.0,53724000000.0,45898000000.0,43977000000.0,33182000000.0,24136000000.0,14966000000.0,14301000000.0,15261000000.0,9233000000.0,5562000000.0,14435000000.0,12712000000.0,5289000000.0,-3068000000.0,3240000000.0,4336000000.0,1408000000.0,-214000000.0,8242000000.0
45,AllowanceForDoubtfulAccountsReceivableCurrent,BS,57000000.0,52000000.0,55000000.0,62000000.0,57000000.0,55000000.0,53000000.0,78000000.0,83000000.0,94000000.0,98000000.0,119000000.0,99000000.0,104000000.0,99000000.0,94000000.0,88000000.0,86000000.0,86000000.0,87000000.0,83000000.0,83000000.0,82000000.0,63000000.0,60000000.0,55000000.0,53000000.0,53000000.0,53000000.0,55000000.0,58000000.0,59000000.0,60000000.0,,,,,,,,,,,,,,,,,,,,,,,
46,IncomeTaxExpenseBenefit,IS,955000000.0,1039000000.0,4527000000.0,1959000000.0,1913000000.0,2243000000.0,8283000000.0,4413000000.0,3910000000.0,3037000000.0,14030000000.0,4594000000.0,3358000000.0,2535000000.0,13118000000.0,4637000000.0,3595000000.0,2736000000.0,13973000000.0,6392000000.0,4995000000.0,3796000000.0,19121000000.0,6212000000.0,3626000000.0,2673000000.0,15685000000.0,6289000000.0,3655000000.0,2591000000.0,15738000000.0,6965000000.0,2346000000.0,1765000000.0,13372000000.0,3941000000.0,2232000000.0,1867000000.0,10481000000.0,3682000000.0,1886000000.0,1884000000.0,9680000000.0,4824000000.0,4381000000.0,2625000000.0,14527000000.0,6611000000.0,5129000000.0,3624000000.0,19300000000.0,5625000000.0,4222000000.0,2852000000.0,16741000000.0,6407000000.0
47,ResearchAndDevelopmentExpense,IS,426000000.0,464000000.0,1782000000.0,575000000.0,581000000.0,628000000.0,2429000000.0,758000000.0,841000000.0,876000000.0,3381000000.0,1010000000.0,1119000000.0,1178000000.0,4475000000.0,1330000000.0,1422000000.0,1603000000.0,6041000000.0,1895000000.0,1918000000.0,2034000000.0,8067000000.0,2404000000.0,2511000000.0,2560000000.0,10045000000.0,2871000000.0,2776000000.0,2937000000.0,11581000000.0,3407000000.0,3378000000.0,3701000000.0,14236000000.0,3902000000.0,3948000000.0,4257000000.0,16217000000.0,4451000000.0,4565000000.0,4758000000.0,18752000000.0,5163000000.0,5262000000.0,5717000000.0,21914000000.0,6306000000.0,6387000000.0,6797000000.0,26251000000.0,7709000000.0,7457000000.0,7442000000.0,29915000000.0,7696000000.0
48,WeightedAverageNumberOfDilutedSharesOutstanding,IS,922878000.0,927361000.0,924712000.0,933154000.0,935944000.0,937810000.0,936645000.0,941572000.0,944893000.0,947059000.0,945355000.0,947217000.0,946035000.0,924265000.0,931662000.0,901452000.0,879528000.0,6051711000.0,6122663000.0,5881803000.0,5834858000.0,5773099000.0,5793069000.0,5594127000.0,5540886000.0,5472781000.0,5500281000.0,5327995000.0,5261688000.0,5233499000.0,5251692000.0,5157787000.0,5068493000.0,4926609000.0,5000109000.0,4773252000.0,4700646000.0,4601380000.0,4648913000.0,4454604000.0,4404691000.0,4354788000.0,17528214000.0,17113688000.0,16929157000.0,16781735000.0,16864919000.0,16519291000.0,16403316000.0,16262203000.0,16325819000.0,15955718000.0,15847050000.0,15775021000.0,15812547000.0,15576641000.0
49,AccountsPayableCurrent,BS,5666000000.0,8469000000.0,12015000000.0,14301000000.0,13714000000.0,15270000000.0,14632000000.0,18221000000.0,17011000000.0,16808000000.0,21175000000.0,26398000000.0,14912000000.0,15516000000.0,22367000000.0,29588000000.0,18914000000.0,20535000000.0,30196000000.0,38001000000.0,23159000000.0,26474000000.0,35490000000.0,33312000000.0,25098000000.0,26318000000.0,37294000000.0,38510000000.0,28573000000.0,31915000000.0,49049000000.0,62985000000.0,34311000000.0,38489000000.0,55888000000.0,44293000000.0,30443000000.0,29115000000.0,46236000000.0,45111000000.0,32421000000.0,35325000000.0,42296000000.0,63846000000.0,40127000000.0,40409000000.0,54763000000.0,74362000000.0,52682000000.0,48343000000.0,64115000000.0,57918000000.0,42945000000.0,46699000000.0,62611000000.0,58146000000.0
50,DeferredRevenueCurrent,BS,2542000000.0,2691000000.0,2984000000.0,3541000000.0,3591000000.0,3992000000.0,4091000000.0,4886000000.0,5247000000.0,5822000000.0,5953000000.0,7274000000.0,7265000000.0,7333000000.0,7435000000.0,8357000000.0,8310000000.0,8396000000.0,8491000000.0,8987000000.0,8944000000.0,9088000000.0,8940000000.0,8989000000.0,9461000000.0,8352000000.0,8080000000.0,7889000000.0,7682000000.0,7608000000.0,7548000000.0,8044000000.0,7775000000.0,7403000000.0,7543000000.0,,,,,,,,,,,,,,,,,,,,,
51,LiabilitiesCurrent,BS,12229000000.0,15612000000.0,20722000000.0,23795000000.0,24327000000.0,26859000000.0,27970000000.0,34607000000.0,32036000000.0,33060000000.0,38542000000.0,46879000000.0,35508000000.0,36319000000.0,43658000000.0,53769000000.0,43208000000.0,46205000000.0,63448000000.0,73611000000.0,58729000000.0,65285000000.0,80610000000.0,76092000000.0,68265000000.0,71486000000.0,79006000000.0,84130000000.0,73342000000.0,81302000000.0,100814000000.0,115788000000.0,89320000000.0,88548000000.0,116866000000.0,108283000000.0,93772000000.0,89704000000.0,105718000000.0,102161000000.0,96094000000.0,95318000000.0,105392000000.0,132507000000.0,106385000000.0,107754000000.0,125481000000.0,147574000000.0,127508000000.0,129873000000.0,153982000000.0,137286000000.0,120075000000.0,124963000000.0,145308000000.0,133973000000.0
52,OperatingIncomeLoss,IS,3979000000.0,4234000000.0,18385000000.0,7827000000.0,7874000000.0,9379000000.0,33790000000.0,17340000000.0,15384000000.0,11573000000.0,55241000000.0,17210000000.0,12558000000.0,9201000000.0,48999000000.0,17463000000.0,13593000000.0,10282000000.0,52503000000.0,24246000000.0,18278000000.0,14083000000.0,71230000000.0,24171000000.0,13987000000.0,10105000000.0,60024000000.0,23359000000.0,14097000000.0,10768000000.0,61344000000.0,26274000000.0,15894000000.0,12612000000.0,70898000000.0,23346000000.0,13415000000.0,11544000000.0,63930000000.0,25569000000.0,12853000000.0,13091000000.0,66288000000.0,33534000000.0,27503000000.0,24126000000.0,108949000000.0,41488000000.0,29979000000.0,23076000000.0,119437000000.0,36016000000.0,28318000000.0,22998000000.0,114301000000.0,40373000000.0
53,EarningsPerShareDiluted,IS,3.33,3.51,4.64,6.43,6.4,7.79,7.05,13.87,12.3,9.32,8.67,13.81,10.09,7.47,8.26,14.5,11.62,1.28,1.42,3.06,2.33,1.85,1.96,3.28,1.9,1.42,1.67,3.36,2.1,1.67,2.07,3.89,2.73,2.34,2.91,4.18,2.46,2.18,3.03,4.99,2.55,2.58,0.73,1.68,1.4,1.3,5.61,2.1,1.52,1.2,6.11,1.88,1.52,1.26,6.13,2.18
54,CommonStockSharesIssued,BS,909635811.0,913482347.0,915970050.0,921035475.0,924674079.0,926903779.0,929277000.0,932214000.0,934982000.0,937266000.0,939208000.0,938973000.0,940094000.0,908442000.0,899213000.0,892447000.0,861745.0,5989171000.0,5866161000.0,5826419000.0,5762278000.0,5705400000.0,5578753000.0,5544487000.0,5478446000.0,5393165000.0,5336166000.0,5255423000.0,5205815000.0,5169782000.0,5126201000.0,5081651000.0,4943282000.0,4842917000.0,4754986000.0,4729803000.0,4607284000.0,4531395000.0,4443236000.0,4384959000.0,4323987000.0,4283939000.0,16976763000.0,16823263000.0,16686305000.0,16556942000.0,16426786000.0,16340851000.0,16207568000.0,16095378000.0,15943425000.0,15842407000.0,15723406000.0,15647868000.0,15550061000.0,15460223000.0
55,EarningsPerShareBasic,IS,3.39,3.57,4.71,6.53,6.49,7.89,7.13,14.03,12.45,9.42,8.76,13.93,10.16,7.51,8.31,14.59,11.69,1.29,1.43,3.08,2.34,1.86,1.97,3.3,1.91,1.43,1.68,3.38,2.11,1.68,2.08,3.92,2.75,2.36,2.94,4.22,2.47,2.2,3.05,5.04,2.58,2.61,0.74,1.7,1.41,1.31,5.67,2.11,1.54,1.2,6.15,1.89,1.53,1.27,6.16,2.19
56,ProceedsFromSaleOfAvailableForSaleSecurities,CF,8686000000.0,,,,,34301000000.0,49416000000.0,21472000000.0,49052000000.0,73140000000.0,99770000000.0,23002000000.0,49188000000.0,81734000000.0,104130000000.0,30302000000.0,80241000000.0,126827000000.0,189301000000.0,24166000000.0,48924000000.0,80635000000.0,107447000000.0,28262000000.0,50051000000.0,69926000000.0,90536000000.0,32166000000.0,60454000000.0,76747000000.0,94564000000.0,16801000000.0,38942000000.0,41614000000.0,47838000000.0,,,,,,,,,,,,,,,,,,,,,
57,NetCashProvidedByUsedInFinancingActivities,CF,685000000.0,1001000000.0,1257000000.0,429000000.0,976000000.0,1013000000.0,1444000000.0,69000000.0,379000000.0,324000000.0,-1698000000.0,-4497000000.0,-6745000000.0,-8871000000.0,-16379000000.0,-7749000000.0,,,,,,,,,,,,,-11582000000.0,-13351000000.0,-17347000000.0,-7501000000.0,-33773000000.0,-65296000000.0,-87876000000.0,-13676000000.0,-43133000000.0,-69937000000.0,-90976000000.0,-25407000000.0,-46347000000.0,-65463000000.0,-86820000000.0,-32249000000.0,-43575000000.0,-72971000000.0,-93353000000.0,-28159000000.0,-56510000000.0,-83955000000.0,-110749000000.0,-35563000000.0,-61287000000.0,-85335000000.0,-108488000000.0,-30585000000.0
58,OtherAssetsCurrent,BS,4515000000.0,3188000000.0,3447000000.0,3467000000.0,4055000000.0,4251000000.0,4529000000.0,4958000000.0,5050000000.0,6560000000.0,6458000000.0,6644000000.0,6377000000.0,7270000000.0,6882000000.0,8574000000.0,7528000000.0,7825000000.0,9806000000.0,13635000000.0,9094000000.0,9291000000.0,9539000000.0,11073000000.0,10204000000.0,11132000000.0,8283000000.0,12191000000.0,11367000000.0,10338000000.0,13936000000.0,11337000000.0,12043000000.0,12488000000.0,12087000000.0,12432000000.0,12092000000.0,10530000000.0,12352000000.0,12026000000.0,15691000000.0,10987000000.0,11264000000.0,13687000000.0,13376000000.0,13641000000.0,14111000000.0,18112000000.0,15809000000.0,16386000000.0,21223000000.0,16422000000.0,13660000000.0,13640000000.0,14695000000.0,13979000000.0
59,CommonStockNoParValue,BS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,IncreaseDecreaseInDeferredRevenue,CF,577000000.0,806000000.0,1217000000.0,634000000.0,698000000.0,1276000000.0,1654000000.0,1296000000.0,1916000000.0,2575000000.0,2824000000.0,1611000000.0,1541000000.0,1404000000.0,1459000000.0,1368000000.0,1414000000.0,1394000000.0,1460000000.0,945000000.0,993000000.0,1040000000.0,1042000000.0,-29000000.0,219000000.0,-1148000000.0,-1554000000.0,42000000.0,-221000000.0,-418000000.0,-626000000.0,791000000.0,478000000.0,-103000000.0,-44000000.0,,,,,,,,,,,,,,,,,,,,,
61,AccruedLiabilitiesCurrent,BS,4021000000.0,4452000000.0,5723000000.0,5953000000.0,7022000000.0,7597000000.0,9247000000.0,11500000000.0,9778000000.0,10430000000.0,11414000000.0,13207000000.0,13331000000.0,13470000000.0,13856000000.0,15824000000.0,15984000000.0,15264000000.0,18453000000.0,22724000000.0,22827000000.0,22724000000.0,25181000000.0,24032000000.0,23208000000.0,20820000000.0,22027000000.0,23739000000.0,23096000000.0,23304000000.0,25744000000.0,26281000000.0,26756000000.0,25184000000.0,,,,,,,,,,,,,,,,,,,,,,
62,CommonStockValue,BS,9553000000.0,10133000000.0,10668000000.0,11502000000.0,12326000000.0,12715000000.0,13331000000.0,13961000000.0,14850000000.0,15573000000.0,16422000000.0,17167000000.0,17954000000.0,19024000000.0,19764000000.0,20559000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,DeferredIncomeTaxExpenseBenefit,CF,893000000.0,1298000000.0,1440000000.0,823000000.0,1563000000.0,2232000000.0,2868000000.0,1456000000.0,2915000000.0,4066000000.0,4405000000.0,1179000000.0,1957000000.0,2524000000.0,1141000000.0,,2059000000.0,3154000000.0,2347000000.0,2197000000.0,1879000000.0,2820000000.0,1382000000.0,1592000000.0,3092000000.0,5191000000.0,4938000000.0,1452000000.0,2822000000.0,4764000000.0,5966000000.0,-33737000000.0,-34235000000.0,-33109000000.0,-32590000000.0,53000000.0,-124000000.0,-38000000.0,-340000000.0,-349000000.0,-651000000.0,182000000.0,-215000000.0,-58000000.0,-207000000.0,-737000000.0,-4774000000.0,682000000.0,1088000000.0,2756000000.0,895000000.0,,,,,
64,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,CF,-262000000.0,-384000000.0,-406000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,IncreaseDecreaseInOtherOperatingAssets,CF,-149000000.0,71000000.0,120000000.0,558000000.0,1886000000.0,1551000000.0,1391000000.0,962000000.0,1510000000.0,3238000000.0,3162000000.0,-413000000.0,-1269000000.0,-484000000.0,-1080000000.0,319000000.0,-14000000.0,-931000000.0,-167000000.0,1648000000.0,-2448000000.0,-2286000000.0,179000000.0,893000000.0,-300000000.0,-1143000000.0,-1090000000.0,1446000000.0,896000000.0,3229000000.0,5318000000.0,197000000.0,1053000000.0,65000000.0,423000000.0,886000000.0,717000000.0,-693000000.0,-873000000.0,7054000000.0,8866000000.0,6760000000.0,9588000000.0,3526000000.0,4333000000.0,5899000000.0,8042000000.0,4921000000.0,3542000000.0,3289000000.0,6499000000.0,4099000000.0,4092000000.0,4863000000.0,5684000000.0,1457000000.0
66,AccumulatedOtherComprehensiveIncomeLossNetOfTax,BS,125000000.0,108000000.0,-46000000.0,114000000.0,126000000.0,389000000.0,443000000.0,384000000.0,524000000.0,532000000.0,499000000.0,612000000.0,964000000.0,-234000000.0,-471000000.0,-306000000.0,-251000000.0,86000000.0,1082000000.0,1963000000.0,2710000000.0,1098000000.0,-345000000.0,-1480000000.0,-1048000000.0,-107000000.0,634000000.0,245000000.0,-422000000.0,-545000000.0,-150000000.0,-841000000.0,-3064000000.0,-3111000000.0,-3454000000.0,-3588000000.0,-1499000000.0,-639000000.0,-584000000.0,-418000000.0,-2789000000.0,-550000000.0,-406000000.0,179000000.0,-286000000.0,58000000.0,163000000.0,-927000000.0,-6494000000.0,-9297000000.0,-11109000000.0,-12912000000.0,-11746000000.0,-11801000000.0,-11452000000.0,-9378000000.0
67,PropertyPlantAndEquipmentAndCapitalizedSoftwareNet,BS,3504000000.0,3990000000.0,4768000000.0,5868000000.0,6241000000.0,6749000000.0,7777000000.0,7816000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Goodwill,BS,480000000.0,714000000.0,741000000.0,741000000.0,741000000.0,741000000.0,896000000.0,896000000.0,1141000000.0,1132000000.0,1135000000.0,1381000000.0,1400000000.0,1522000000.0,1577000000.0,2022000000.0,2055000000.0,2374000000.0,4616000000.0,4629000000.0,4711000000.0,5044000000.0,5116000000.0,5202000000.0,5249000000.0,5261000000.0,5414000000.0,5423000000.0,5473000000.0,5661000000.0,5717000000.0,5889000000.0,,,,,,,,,,,,,,,,,,,,,,,,
69,Liabilities,BS,17709000000.0,21614000000.0,27392000000.0,32076000000.0,33427000000.0,37415000000.0,39756000000.0,48627000000.0,48436000000.0,51150000000.0,57854000000.0,68742000000.0,59253000000.0,76502000000.0,83451000000.0,95500000000.0,85810000000.0,101580000000.0,120292000000.0,138566000000.0,132188000000.0,147474000000.0,171124000000.0,165017000000.0,174820000000.0,179061000000.0,193437000000.0,198751000000.0,200450000000.0,212748000000.0,241272000000.0,266595000000.0,240624000000.0,234248000000.0,258578000000.0,255827000000.0,236138000000.0,225783000000.0,248028000000.0,251087000000.0,241975000000.0,245062000000.0,258549000000.0,287830000000.0,267980000000.0,265560000000.0,287912000000.0,309259000000.0,283263000000.0,278202000000.0,302083000000.0,290020000000.0,270002000000.0,274764000000.0,290437000000.0,279414000000.0
70,PaymentsForProceedsFromOtherInvestingActivities,CF,-19000000.0,26000000.0,2000000.0,23000000.0,-12000000.0,-34000000.0,259000000.0,34000000.0,48000000.0,56000000.0,48000000.0,52000000.0,93000000.0,188000000.0,160000000.0,-5000000.0,23000000.0,-7000000.0,-16000000.0,-65000000.0,-88000000.0,-134000000.0,26000000.0,298000000.0,322000000.0,321000000.0,110000000.0,104000000.0,-116000000.0,-313000000.0,-220000000.0,-64000000.0,-53000000.0,523000000.0,745000000.0,56000000.0,-30000000.0,268000000.0,1078000000.0,130000000.0,426000000.0,689000000.0,791000000.0,-204000000.0,0.0,78000000.0,608000000.0,374000000.0,568000000.0,1183000000.0,1780000000.0,141000000.0,247000000.0,753000000.0,1337000000.0,284000000.0
71,GrossProfit,IS,5625000000.0,6136000000.0,7512000000.0,10298000000.0,10218000000.0,11922000000.0,11380000000.0,20703000000.0,18564000000.0,14994000000.0,14401000000.0,21060000000.0,16349000000.0,13024000000.0,13871000000.0,21846000000.0,17947000000.0,14735000000.0,16009000000.0,29741000000.0,23656000000.0,19681000000.0,20548000000.0,30423000000.0,19921000000.0,16106000000.0,17813000000.0,30176000000.0,20591000000.0,17488000000.0,19931000000.0,33912000000.0,23422000000.0,20421000000.0,24084000000.0,32031000000.0,21821000000.0,20227000000.0,24313000000.0,35217000000.0,22370000000.0,22680000000.0,24689000000.0,44328000000.0,38079000000.0,35255000000.0,152836000000.0,54243000000.0,42559000000.0,35885000000.0,170782000000.0,50332000000.0,41976000000.0,36413000000.0,169148000000.0,54855000000.0
72,NetIncomeLoss,CF,3074000000.0,3253000000.0,4308000000.0,6004000000.0,5987000000.0,7308000000.0,6623000000.0,13064000000.0,11622000000.0,8824000000.0,8223000000.0,13078000000.0,9547000000.0,6900000000.0,7512000000.0,13072000000.0,10223000000.0,7748000000.0,8467000000.0,18024000000.0,13569000000.0,10677000000.0,11124000000.0,18361000000.0,10516000000.0,7796000000.0,9014000000.0,17891000000.0,11029000000.0,8717000000.0,10714000000.0,20065000000.0,13822000000.0,11519000000.0,14125000000.0,19965000000.0,11561000000.0,10044000000.0,13686000000.0,22236000000.0,11249000000.0,11253000000.0,12673000000.0,28755000000.0,23630000000.0,21744000000.0,94680000000.0,34630000000.0,25010000000.0,19442000000.0,99803000000.0,29998000000.0,24160000000.0,19881000000.0,96995000000.0,33916000000.0
73,SalesRevenueNet,IS,13499000000.0,15700000000.0,20343000000.0,26741000000.0,24667000000.0,28571000000.0,28270000000.0,46333000000.0,39186000000.0,35023000000.0,35966000000.0,54512000000.0,43603000000.0,35323000000.0,37472000000.0,57594000000.0,45646000000.0,37432000000.0,42123000000.0,74599000000.0,58010000000.0,49605000000.0,51501000000.0,75872000000.0,50557000000.0,42358000000.0,46852000000.0,78351000000.0,52896000000.0,45408000000.0,52579000000.0,88293000000.0,61137000000.0,53265000000.0,,,,,,,,,,,,,,,,,,,,,,
74,AssetsCurrent,BS,32336000000.0,36033000000.0,41678000000.0,43927000000.0,46997000000.0,46898000000.0,44988000000.0,54771000000.0,50712000000.0,51943000000.0,57653000000.0,72348000000.0,63337000000.0,68219000000.0,73286000000.0,80347000000.0,70541000000.0,67949000000.0,68531000000.0,83403000000.0,67891000000.0,70953000000.0,89378000000.0,76219000000.0,87592000000.0,93761000000.0,106869000000.0,103332000000.0,101990000000.0,112875000000.0,128645000000.0,143810000000.0,130053000000.0,115761000000.0,131339000000.0,140828000000.0,123346000000.0,134973000000.0,162819000000.0,163231000000.0,143753000000.0,140065000000.0,143713000000.0,154106000000.0,121465000000.0,114423000000.0,134836000000.0,153154000000.0,118180000000.0,112292000000.0,135405000000.0,128777000000.0,112913000000.0,122659000000.0,143566000000.0,143692000000.0
75,NontradeReceivablesCurrent,BS,,2952000000.0,4414000000.0,4847000000.0,5297000000.0,5369000000.0,6348000000.0,7554000000.0,6727000000.0,6641000000.0,7762000000.0,9936000000.0,6252000000.0,4614000000.0,7539000000.0,10998000000.0,6120000000.0,6053000000.0,9759000000.0,13267000000.0,7259000000.0,9537000000.0,13494000000.0,11668000000.0,7595000000.0,7328000000.0,13545000000.0,13920000000.0,9033000000.0,10233000000.0,17799000000.0,27459000000.0,8084000000.0,12263000000.0,25809000000.0,18904000000.0,11193000000.0,12326000000.0,22878000000.0,18976000000.0,14955000000.0,14193000000.0,21325000000.0,31519000000.0,14533000000.0,16433000000.0,25228000000.0,35040000000.0,24585000000.0,20439000000.0,32748000000.0,30428000000.0,17963000000.0,19637000000.0,31477000000.0,26908000000.0
76,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,CF,,14048000000.0,21788000000.0,6853000000.0,21705000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9723000000.0,22635000000.0,49516000000.0,56988000000.0,7280000000.0,27762000000.0,39760000000.0,50473000000.0,9344000000.0,21645000000.0,36745000000.0,47460000000.0,10675000000.0,24668000000.0,33609000000.0,37446000000.0,509000000.0,1897000000.0,3959000000.0,5828000000.0,1337000000.0
77,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,BS,,21551000000.0,25391000000.0,32730000000.0,36533000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PaymentsToAcquireAvailableForSaleSecuritiesDebt,CF,,41318000000.0,57793000000.0,19575000000.0,42260000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7077000000.0,13854000000.0,21902000000.0,39630000000.0,37416000000.0,66489000000.0,96606000000.0,114938000000.0,39800000000.0,74424000000.0,94052000000.0,109558000000.0,34913000000.0,61987000000.0,70178000000.0,76923000000.0,5153000000.0,11197000000.0,20956000000.0,29513000000.0,9780000000.0
79,IncreaseDecreaseInOtherReceivables,CF,,1256000000.0,2718000000.0,433000000.0,883000000.0,955000000.0,1934000000.0,1206000000.0,379000000.0,293000000.0,1414000000.0,2174000000.0,-1510000000.0,-3148000000.0,-223000000.0,3459000000.0,-1419000000.0,-1486000000.0,2220000000.0,3508000000.0,-2500000000.0,-222000000.0,,,,-6166000000.0,51000000.0,375000000.0,-4512000000.0,-3312000000.0,4254000000.0,9660000000.0,-9715000000.0,-5536000000.0,8010000000.0,-6905000000.0,-14616000000.0,-13483000000.0,-2931000000.0,-3902000000.0,-7923000000.0,-8685000000.0,-1553000000.0,10194000000.0,-6792000000.0,-4892000000.0,3903000000.0,9812000000.0,-643000000.0,-4789000000.0,7520000000.0,-2320000000.0,-14785000000.0,-13111000000.0,-1271000000.0,-4569000000.0
80,AvailableForSaleSecuritiesDebtSecuritiesCurrent,BS,,14583000000.0,14359000000.0,16243000000.0,13256000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,ComprehensiveIncomeNetOfTax,EQ,,,13890000000.0,,,,26411000000.0,,,,41789000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
